ratio,word
0.7206349730102968,新三板
0.28825398920411893,做市
0.2712152845195499,转让
0.2579291715566812,2017年
0.2225322949717014,企业
0.16214286892731686,创新层
0.1556788390652889,估值
0.11800850036636464,新增
0.10870867863450269,挂牌
0.10809524595154456,平仓线
0.08926023252922904,占比
0.08399957823775615,市值
0.07371380970530259,金额
0.07161633233580181,质押
0.07098299996607021,协议
0.07079612881281636,成交
0.0691048083759405,公司
0.0652559571761664,数量
0.06486508046197625,2016年
0.06306078920416858,分层
0.05699229671054964,外逃
0.050252020381244225,日期
0.04294314174043177,创新
0.041300994201815155,如下
0.04119517046242661,月份
0.040308906109200564,制度
0.03964941803726299,交易
0.038954047349559,方式
0.03887635867025793,竞价
0.03691845324934546,牛牛
0.03603174865051485,预警线
0.034612271691053645,市场
0.034385877190816094,股权
0.03383844667120467,层
0.03355570807039656,股价
0.03348085152962446,改革
0.03085245722305204,指标
0.03075460713231745,增加
0.02942638487940699,基础
0.02882539892041188,2017年3月
0.028743865587415502,2015年
0.0287410166621961,共计
0.027802144322903895,迎来
0.027377156741831755,复苏
0.027103409488418842,行情
0.02685421023757108,标准
0.026489617463608055,逐月
0.024876865407907272,下降
0.02487522821732747,披露
0.024803025727972897,情况
0.024358766424127726,融资
0.02411721483404651,集合
0.02340552742625572,募资
0.022897183982224623,具体
0.021759190199033336,中小企业
0.02167495327010222,分析
0.021348307404933903,进行
0.021224976601300186,流动性
0.020854558097197173,达到
0.02075252651508839,比例
0.019379765981657172,成交额
0.01902441211669461,经历
0.018929892413200075,拐点
0.018874015379944306,增发
0.018203244633424053,股份
0.018118933438371614,受限
0.01810683874077576,高于
0.018015874325257426,市销率
0.018015874325257426,融资额
0.018015874325257426,定增募
0.018015874325257426,a股
0.0177139795098611,准入
0.01755850563783273,市
0.017080864810668308,细则
0.016861296722222474,增长
0.01681472568982376,全国
0.016748483378945828,元
0.016581001851156543,明显
0.01647725791464187,年度
0.01632549710663438,家
0.01630753267873045,缩水
0.015998874981053793,复合
0.015993304520948482,接近
0.015897865490927726,我国
0.015850874026653788,出现
0.015506775987589509,增长率
0.015272650588682941,修复
0.015148359549450268,合计
0.014963423163835409,金融
0.014885227668858912,市净率
0.014767837368169149,降低
0.014735108036363048,资额
0.014608685094546136,2013年
0.01459096863536268,信息
0.014457261983462779,净利润
0.014455794233035602,回复
0.01441269946020594,ipo
0.01441269946020594,2017年5月
0.01441269946020594,ebitda
0.014281922635863023,处于
