ratio,word
0.5991617397152326,乐视网
0.3781832508073175,股民
0.3279899625785838,a股
0.2740498895050579,贾跃亭
0.16142829768706882,减持
0.1541684954535071,套现
0.14553279432722604,上市
0.10222915674119694,黑五类
0.09371141787959535,仙股化
0.07936719944068284,损失
0.07788053296156439,管理层
0.07243040915289917,造假
0.06944031488750307,公司
0.06939827355506291,保荐
0.06931308140975596,投资者
0.058758923901950914,手里
0.058168180869659816,证券法
0.057588175648237074,欺诈
0.056051399584219515,安然
0.05578022272822804,兄妹
0.054477454103049466,破产
0.05311686279111188,罚款
0.052527872655380094,乐视
0.0522962084244342,机构
0.04977890695753406,倾家荡产
0.048760638545488344,市场
0.04751423310474565,融资
0.04685570893979767,秃子头
0.04421595006094044,国企
0.041149782969294176,问题
0.04089166269647877,峻法
0.040599541454535884,美国
0.040379374792412964,流氓
0.03975035158551887,散户
0.03946014815259096,2017年
0.03871351912001697,巨力
0.038509278997596735,遭受
0.03832308778821564,索具
0.03797040928602142,投资
0.037484567151838136,ipo
0.037458577549823464,跌停
0.03735085233024016,虱子
0.036946690431142334,处罚
0.036356754447304115,卷款
0.03620057575126406,直接
0.035699602620374964,发生
0.03507888930511792,严刑
0.03273065106779082,保护
0.032466242536778864,事务所
0.03208480208772918,审计
0.03200585344399489,帮凶
0.03200435409194022,监管
0.03168481700181116,悲剧
0.03168341797006215,枪毙
0.031066919384098616,吗
0.03059406078058348,绝对
0.030543288357779412,比如
0.030436562801994884,募资
0.03032673222784827,赔偿
0.030099451386969657,一意孤行
0.03004035883539616,结局
0.029988448015096727,机制
0.02998054267332697,始作俑者
0.029208662510459456,退市
0.028852899322112605,重组
0.02879841944396304,指责
0.028678377966807715,元凶
0.02857017552699623,地雷
0.028191940099777702,现实
0.028166438363009243,声讨
0.028108725670934403,主流
0.02789011136411402,蒙受
0.02709441138371522,赔钱
0.026919583194941976,症结
0.02642475988153874,受害
0.02540924219215873,财务
0.025379854907971844,股东
0.025366183625841403,悲惨
0.025239100712296448,超过
0.025195487977628567,风险
0.02512702514599812,清算
0.025095576553155557,倒下
0.024625627996770632,蒸发
0.02413357098728071,应该
0.024032132192793373,后天
0.023673961916556165,会计师
0.02360350978915761,妨碍
0.02349186676174297,股票
0.023427854469898837,都退市
0.023427854469898837,制度性
0.023427854469898837,虽远必诛
0.023427854469898837,白马股
0.023427854469898837,蒙太奇
0.023427854469898837,贾布斯们会
0.023427854469898837,融资额
0.023427854469898837,大癌股
0.023427854469898837,壁上观
0.023427854469898837,千评
0.023427854469898837,兔死狐
0.023427854469898837,砖家名
