ratio,word
0.6322369509364117,美股
0.22615478102246786,上涨
0.22248153867868203,美国
0.21464779056147532,2017年
0.19045459214350238,道指
0.15205130298906,特朗普
0.13343832717289336,指数
0.1316075844643124,道琼斯
0.10939083806146534,减税
0.09838025173912184,纪录
0.08358486391709154,交易日
0.08145135211911894,1月
0.07921691353268966,新高
0.07905402269907044,大关
0.07685279778988667,工资
0.07617692329185295,板块
0.07617114974240086,市场
0.07543389314932059,2018年
0.07526850801159352,金融
0.07412836282818751,历史
0.07309525962721405,风险
0.07295938292962897,收
0.07181402218044079,纳指
0.07136549059227124,王昕杰
0.07077696087506946,累计
0.0701373210374051,回调
0.06796713389740118,奈飞
0.060844288277251656,股指
0.05963126944934396,上行
0.05774472909571535,预期
0.05662662000478854,经济
0.05661212262968964,收盘
0.055590033701339615,攀上
0.05449128257094256,标普
0.054373707117920944,jerome
0.054373707117920944,7100点
0.054373707117920944,ism
0.054373707117920944,20000点
0.054373707117920944,25000点
0.054373707117920944,dodson
0.0539919357684722,牛市
0.05368218092445117,澎湃
0.0514799491666925,法案
0.050271478029190346,投资者
0.04981443797075781,纳斯达克
0.049649405057652245,24000点
0.049649405057652245,21000点
0.049258175963006884,集体
0.049066080727244984,数据
0.04815712759062824,12月
0.047708509367060566,增长
0.047112231356596604,劳动力
0.04700730686962575,看好
0.04680584609079143,总统
0.0440734060757316,时间
0.04363277957260566,报
0.04314191169710723,亚马逊
0.0426856803602183,巴菲特
0.04170899921350964,美元
0.04147603606952844,公司
0.041041988249250205,持续
0.0408980648285317,制造业
0.04054488605710902,短短
0.04025508954645463,贝莱德
0.040044398580409125,估值
0.03995161321270371,利好
0.03924881405271751,创下
0.0388778786888841,高估
0.03866042604147408,股
0.03853759107952484,科技
0.037814504721075164,相隔
0.03765925042520681,催化剂
0.03721282831056655,当地
0.03693855134229773,涨幅
0.036348643911965864,谷歌
0.03614126262237241,带动
0.03602025317217593,增速
0.03581070668529781,5日
0.035650419229710475,走势
0.03462724010040544,盈利
0.03415515425270298,高于
0.03407642077824012,股票
0.03398356694870059,偏鸽派
0.03398356694870059,川财
0.03398356694870059,特朗普签署
0.03398356694870059,k线
0.03370578472908913,就业
0.0331156686983919,政治
0.033015261998129326,最高
0.032972532458541974,facebook
0.03268439982101467,推特
0.03249629448820644,政策
0.031510774094872934,关口
0.031030878161032654,旗鼓
0.03037260179421768,大选
0.030188398341715772,紧缩
0.030168368468058933,接近
0.030025965347465666,成长
0.02992956856261784,苹果
0.02989970006201802,出现
