ratio,word
0.5933796657570105,信托
0.2594668225004987,业务
0.24956703166725522,受益人
0.23950600199143587,结构
0.235621151533787,澎湃
0.23172835354600532,证券
0.2030992520908507,资金
0.19426310735764785,投资
0.18482136264583168,杠杆
0.12678210150369915,公司
0.1116136419429986,夹心
0.10906683520612127,优先
0.09410915652659503,新闻
0.09326403739640904,好过
0.09149815308089762,伞形
0.08808043948227234,化
0.08388686097971769,通道
0.08226290139481465,银监会
0.08016514210465678,银信
0.07897705268278857,客户
0.07653537094553042,下发
0.07641188273091251,监管
0.0734162249312858,上限
0.06830105368141105,暂停
0.06724868056886507,次级
0.06482275515229938,类
0.05787803947718243,变相
0.05593509130814231,劣后级
0.05593509130814231,a股
0.05518453919405931,人士
0.052265136850579645,监管部门
0.05029718256990225,收缩
0.04980249934543826,银监局
0.048627926794875445,劣
0.048323818950132755,比例
0.04768471519338732,大型
0.04558814886157083,放大
0.04532745003815264,后级
0.04326673489876181,份
0.04315711967151627,总部
0.04314886703368041,红头文件
0.0416198759906189,机构
0.041039083705298136,暴击
0.04070987695480136,新增
0.04041353621632143,引入
0.03915456391569962,陈楚潺
0.03915456391569962,胡初晖
0.0388546903013796,日子
0.03883690916477215,表示
0.0376295853953906,收益
0.037537315420030165,奄奄一息
0.037391949086506365,股票
0.03736074108232356,通知
0.036777096281891505,简言之
0.03649523472192257,紧箍咒
0.035697201637935654,2015年
0.035356941447446895,设置
0.03461146710806996,资管
0.03442927177329957,意见
0.03418072999193977,级
0.03362409871209963,位于
0.03291397077408479,先于
0.03159901029033272,不足为奇
0.031043286802934285,产品
0.0305013290389768,大势
0.030134298466823604,银行
0.02925260156417233,中间
0.02867957360477565,华东
0.02786370933034711,华南
0.027718656007227258,举例
0.027406945788626538,中型
0.027170657176971477,最高
0.026801218661820583,地区
0.026180050777461397,征求
0.02606487023526707,认购
0.026028841984879633,场外
0.025580732957413845,假设
0.025432471671191156,可以
0.025412579164013897,从业
0.025028407621395278,称之为
0.024832011939213066,2018年
0.024103810354321315,超过
0.02383045175076251,起来
0.02355323438584525,2017年
0.023392895284281304,证监会
0.022507494160083436,第三方
0.022361918700096968,禁止
0.022326261237466647,本质
0.02229529500097741,单一
0.022032112308474003,此前
0.021853077631099133,鉴于
0.021565458023750983,原有
0.02125514675802733,处在
0.02123949367699871,设定
0.021143321845780976,资深
0.020699204624673506,分配
0.02067450678371635,并未
0.02052140709346754,获得
0.02030827571768037,视为
0.020139095848731706,2016年
