ratio,word
0.6649386928487151,青松
0.2815588154929621,变更
0.26963609730669286,减持
0.2539393508427919,会计
0.1978763531750907,估计
0.1851071087519434,水泥
0.17486696934474016,海螺
0.17480601863938441,披露
0.168271131766261,折旧
0.1163133087873817,2017年
0.11367344397368064,利润
0.09985404892513432,子公司
0.09143448215771163,股东
0.08175221076313302,2018年
0.08026795527308891,公司
0.07900133918556895,公告
0.06763019921967035,调整
0.05815281235605572,影响
0.05765056325825617,扭亏
0.05391266065299759,测算
0.04866745272540679,时点
0.046923403714136135,年限
0.04624575854997691,精准
0.046179867005113374,净利润
0.0460375239113957,跌停板
0.04482544055136735,季度
0.04407101344278532,2015年
0.04351380094501589,一心堂
0.04247251947493417,单季
0.042430250148350696,进行
0.042158072502094995,预计
0.03873296118632725,生产
0.034051375114973734,投资者
0.033151071536908806,2016年
0.03248755563380334,更改
0.0320649930251631,行业
0.03196240957545693,st
0.03186909960076198,所属
0.031797237459849116,追溯
0.031010884991256944,股份
0.02990508562313916,详实
0.02968180610099304,值得
0.02949555749123979,增持
0.02925557860956688,具体
0.0279641743434232,信息
0.02791576749884618,1日
0.027818342518139205,韭菜
0.027514197832567495,政策
0.02727458190681329,清仓
0.026642750240904556,无需
0.025833545376381113,含糊
0.025724342067966026,股价
0.02541889655165515,大唐
0.025077752863611552,1月
0.024960169495051115,重要
0.024259418424219154,建筑物
0.02425757275958175,帽
0.024147803999159553,走势
0.023246621857917923,发电
0.023150439894237585,报表
0.02301876195569785,毛估估
0.02301876195569785,信披疑云
0.02301876195569785,带帽
0.02301876195569785,装款
0.02301876195569785,千评
0.02301876195569785,变动额
0.022878644759690894,上市
0.02282830279258377,业绩
0.022513960746732276,名单
0.02229618620388684,建材
0.02216453908654143,股本
0.022133639642744105,审议
0.022032505908462684,资产
0.021995801851551144,详细
0.021609077110202192,对于
0.021353854801724033,讨论
0.0210542894926237,假设
0.020779022740503156,新建
0.02041277145864158,招商
0.020327144595236962,重大
0.020080018113199205,警惕
0.020010078124077336,来年
0.01951376336149136,市值
0.01932772782695833,几何
0.019244295770657668,房屋
0.01923317750612814,应收
0.01923317750612814,戴帽
0.018943447748169532,引起
0.018763826794462743,未来
0.018761633008725746,减少
0.01866651158818367,新疆
0.018536289811585074,变动
0.01847766425335443,需要
0.018415009564558278,30年
0.018415009564558278,6月份
0.018415009564558278,12年
0.018415009564558278,16年
0.018415009564558278,2016年年
0.018415009564558278,40年
0.01832129012644444,模拟
