ratio,word
0.27585254161244144,但斌
0.26529703636022833,a股
0.2547206355805631,估值
0.24761056726954636,蒋锦志
0.24212713307009576,茅台
0.2184009827351495,投资
0.20557965029309722,公司
0.18244345472229165,价值
0.17552763518710598,景林
0.17377373162711948,2017年
0.1733555177305824,持仓
0.15553320056523973,私募
0.15435240330630765,高毅
0.1469754177084908,邱国鹭
0.14394949022941406,2018年
0.14034075291479758,基金
0.13015501424437007,盈利
0.1266787149698129,业绩
0.12226268248709192,资产
0.11971678849619799,蓝筹股
0.10735934046219259,中概股
0.09910662759108829,市场
0.08843234545340943,确定性
0.0882612451692903,理念
0.08590412009528368,收益率
0.08452719198593243,长期
0.0758679257236004,增长
0.07223688028859708,港湾
0.06896864374472503,股票
0.06351279772520088,超过
0.06279677204882204,个股
0.0617128467733139,企业
0.0604953055298536,管理
0.059985276549034794,产品
0.05572305878955745,中位数
0.05490361656321606,股价
0.05306589714267374,2016年
0.05218278836788181,基本面
0.05036987886955158,龙头
0.04992697615478518,表现
0.049576399137079695,收益
0.045744878501780856,成长性
0.04475963782603773,股灾
0.0440236699571996,股市
0.044015296287334374,系统性
0.04301610015427575,合伙人
0.04271993329518627,持续
0.0421788357817588,业内
0.04201675136066614,便宜
0.04194620899355571,持有
0.04106190341049878,行业
0.039944631479170566,损失
0.03962690543514545,风险
0.0395978693690393,优质
0.039164733514690825,回归
0.039006141152690216,邓晓峰
0.038858899980403955,下跌
0.03832347064126587,创立
0.037981422306036725,海外
0.037624410641439496,2015年
0.0374835072798591,市值
0.03722659252471962,资本
0.03698942408431534,稳定
0.036853033948775926,机会
0.03677650820198218,担任
0.03652985155554944,逻辑
0.03640545732393588,人工智能
0.03537503800157213,优异
0.03485867512417385,研究
0.034289334006838104,创始人
0.0342879855288348,平均
0.03416586589167796,驱动
0.03372278925184655,高估
0.03342057396869409,奇虎
0.03319735458828591,时机
0.0328179863597621,回报
0.03239187434173394,年化
0.03177710627617942,公募
0.03137026813523597,年份
0.031197561097846428,蓝筹
0.031161370306200222,时点
0.031157310207448215,处于
0.030574963379882143,践行
0.030073129282355917,净值
0.029886602132841916,回报率
0.029854570708640078,首席
0.029822415087069013,旗下
0.02950075707965669,对冲
0.02947744848446981,斌称
0.02947744848446981,夫天地者
0.02947744848446981,投研团
0.02947744848446981,韦奇
0.02947744848446981,坚值
0.02947744848446981,格上
0.02947744848446981,斌旗
0.02947744848446981,洞朗
0.02947744848446981,信仰者
0.02947744848446981,投资官
0.02947744848446981,斌说
0.02947744848446981,光阴者
