ratio,word
0.5012638321041912,美联储
0.2945590954033824,主席
0.23390189182474966,伯南克
0.21247930125909875,格林斯潘
0.1994133751069693,耶伦
0.1983496416546471,鲍威尔
0.17921883318618115,金融
0.13818520175218457,市场
0.12604069427348583,华尔街
0.12464515082555953,美国
0.11741573301986333,纽约
0.10819152600028833,共和党
0.09687317174046514,银行
0.09425257912531593,国会
0.09194749828197242,特朗普
0.08370682336879934,基金
0.08188080045459936,监管
0.07777407348916286,理事
0.07430929211946266,危机
0.07395096983447054,民主党
0.07182021438936805,直升
0.06575212357340067,任命
0.0640722327643721,货币
0.06350359604697965,开始
0.06304680697191659,政策
0.061341853992427836,凯雷
0.06127461103504912,华盛顿
0.05983532051748835,当时
0.057787606894408663,总统
0.05755217974572817,油画
0.057372472131827966,债券
0.053286849257152186,行长
0.05305718043155146,宽松
0.05277157798422415,教皇
0.051906546036516586,财政部
0.05146450915968228,量化
0.05116629394209798,次贷
0.05063156864821865,联储
0.05034830060908205,陈凯丰
0.05019119298518516,巴菲特
0.04915945066184292,极为
0.047988678416140886,对冲
0.047590283647183415,讲话
0.04711441991495199,他
0.047070924472234627,鹰派
0.04705305214745722,交流
0.04494379315083671,经济
0.04452209041618659,新任
0.0438081210737994,飞机
0.04242330402826685,放松
0.04216944310766961,财政部长
0.041967388761787634,教授
0.041933042041538145,提名
0.03972035914071451,联邦
0.03951872921983681,关头
0.03900500912684579,投票
0.03897992239208183,场合
0.03885297429596511,就任
0.03795914669046943,高官
0.037915778663980146,投行
0.03739005791885487,担任
0.0371768486670124,工作
0.0370368491792194,不经意
0.03678464129038836,所罗门
0.03640509733117765,股灾
0.03597932755037844,大学
0.03542852737842154,可以
0.03535125079548164,任期
0.03498699696835154,信仰
0.034945285749871574,宏观
0.03464158415938438,她
0.03457662724797456,应该
0.034361074584178704,特斯拉
0.0341560368334823,主教
0.0341560368334823,离席
0.03412974845721461,距离
0.033975236833230976,利率
0.03393698282536634,白宫
0.033654149766715366,取消
0.03309394249386031,起伏
0.033025296203201555,房地产
0.032873717228563894,公开
0.03285014597536299,奥巴马
0.03223040711157489,风险
0.03173247012727265,天主教
0.03162856569299745,崩塌
0.031599439951637595,毕业
0.03155706923316299,局限
0.031257108230538386,比如
0.030967448139690417,息
0.030726125677098353,上任
0.030272688078062483,访谈
0.029923843075670642,肖像
0.02964047086833108,老先生
0.029442163796637964,演讲
0.02943621337714275,1987年
0.02926131264244264,公司
0.029156905340758762,袖口
0.02910189155534473,言论
0.028824709444133217,次级
