ratio,word
0.6006928717594137,关门
0.3259559230765422,政府
0.2084990025875376,美国
0.193436891944489,美股
0.18271510622849454,联邦
0.16041837304032458,kameoka
0.14766452720527082,美元
0.14357595227798123,央行
0.10884772060632647,参议院
0.09694958094289804,欧元
0.08704367995039025,亚市
0.08235764923687826,大和
0.08155657726154306,投票
0.08144750408105618,赞成
0.07873643524019693,指数
0.07489004779784209,可能
0.07486873305790544,股市
0.07398079197609932,谈判
0.07119148553136351,投资者
0.06800691859894092,参议员
0.06698514009794891,货币
0.0650409574595413,下滑
0.06460326455323208,周一
0.06416734921612983,lynch
0.06416734921612983,asset
0.06346834836103639,社民党
0.06226779619240025,早盘
0.061891320110038804,承压
0.060752375567179766,法案
0.05814322728355416,金价
0.05786531782007046,担忧
0.05713219184232611,john
0.05599786063030046,执政
0.05569092350101083,表示
0.054037710063816476,欧洲
0.05286822497779376,下跌
0.052491630511799746,鹰派
0.051300182449889965,联盟
0.05126810404104762,特朗普
0.05112173440513438,证券
0.0509202406520013,摆
0.050470158827669226,外汇
0.05029761465867037,短期
0.04925964014452817,停
0.048964627063231694,management
0.0488190518628605,领袖
0.048723323374604666,导致
0.048417012951116084,指出
0.04834319083416188,下行
0.047975125583789247,组建
0.0479367967346041,政策
0.04676175208643352,影响
0.04656771606856801,任内
0.046334180716776224,临时
0.04548180488377534,全球
0.043901672163989554,拨款
0.043519539716553444,众议院
0.043067586616410705,决策者
0.04292381861221257,否决
0.0424521391379875,本周
0.04218654219920264,伤口
0.041385130889922905,回调
0.04052588830693022,利空
0.04021696812480514,共和党
0.040104593260081145,块链
0.040104593260081145,支持票
0.040104593260081145,押注区
0.03973693242130872,多头
0.039387463657180016,总经理
0.0382742251962976,策略
0.036927680437761685,德国
0.036659254370179875,零点
0.0364082504595602,时间
0.03612283006375056,风波
0.0360562787539972,上扬
0.03584323102534373,大选
0.03583741397618836,升值
0.035608335138505504,2018年
0.0352851515379702,出现
0.0349535072444859,1月
0.03436517816374211,不确定性
0.03427363989915606,董事
0.0341655095822824,华盛顿
0.03369221619012152,悬念
0.03308784445986402,数据
0.033004349597345974,引起
0.03251995230450806,2013年
0.03249907892851055,基民盟
0.03246285293815088,10月
0.03223091138941278,因素
0.03208367460806492,schumer
0.03208367460806492,chuck
0.03208367460806492,df307
0.03208367460806492,daiwa
0.03208367460806492,boris
0.03208367460806492,merkel
0.03208367460806492,corker
0.03208367460806492,mitch
0.03208367460806492,yuji
0.03208367460806492,mcdonald
