ratio,word
0.523349618281684,青蛙
0.28774489427267264,旅行
0.2758944724625741,游戏
0.19272938066908726,吧唧
0.14210876149281002,特产
0.13861351198597008,明信片
0.1362905370419024,吃饭
0.1271237828568853,朋友
0.12394741528532802,家里
0.11993466164938296,最佛系
0.11993466164938296,三叶草
0.10466873388009514,崽儿
0.09898823112196853,东西
0.09809405665262122,爱称
0.09594772931950638,wed
0.09594772931950638,jan
0.09594772931950638,gmt
0.09594772931950638,18:16:51
0.09594772931950638,cst
0.09306091278886852,阿妈
0.09160321755693304,样子
0.08938720874494775,时候
0.08448361704826714,儿子
0.08425872233639874,打瞌睡
0.08302674301542982,父母
0.08127451737722481,出去
0.08059030019673456,要么
0.08033953713359288,快活
0.07991155833392069,彩蛋
0.07936939624717822,书桌
0.07746598368390333,行囊
0.0767672167645546,回来
0.07654236498254259,收割
0.07476423118309772,庭院
0.0740612982266371,母爱
0.07376485990611896,涉猎
0.07347740596158063,交朋友
0.07280696576272133,生活
0.07240751202344187,写字
0.07215496149586204,何曾
0.07196577842754287,看到
0.07122030779210675,画风
0.07057333519991785,上瘾
0.06737436815968917,羽毛
0.06588704807880401,走
0.06384358224203318,推送
0.06381798100049528,大火
0.06351603759901502,善意
0.06321434821735011,操作
0.06317550472183543,为人
0.06317550472183543,金币
0.06291626424655526,背包
0.06289304451835866,招呼
0.06163516604975021,生育
0.05878032643479589,收录
0.058148161887793835,实际上
0.057987626995442194,模样
0.0577788325107729,你
0.05742601822042331,它
0.0572817315942441,专栏
0.055050338736522784,大戏
0.0548000536553601,安慰
0.05457548233474144,榜单
0.053143503075988675,圈
0.05190877444440412,小
0.05170072280020933,做客
0.051033488998540225,隐藏
0.05058589653098361,外出
0.050391481208470174,室内
0.050317280666600454,出门
0.049652271150692956,知道
0.04848073519423618,追捧
0.048206023076378224,整天
0.048088048735188835,商店
0.04747984152671864,小伙伴
0.04705562437117374,体会
0.04645903051430881,舒服
0.04613254594003964,整理
0.04470100163195552,界面
0.044677182146928375,味道
0.04426811392846767,乐趣
0.043347515869781014,场景
0.04327688380230328,精致
0.042384844948270696,矛盾
0.0421476353423104,强势
0.041979933020660054,心里
0.041608799867130224,想象
0.041440816787940565,偶尔
0.04031643381813058,说法
0.03978238225281559,名字
0.039494686102714935,认真
0.039078869743351306,打开
0.038660673514067,大大
0.03839937480719908,流行
0.037971864717828555,写
0.0375256659258478,文章
0.03718359515182813,萌
0.036587091084906403,自由
0.03626847114109651,寄
0.03543471113952283,软件
