ratio,word
0.5391162651652981,青蛙
0.34593401592764184,2018-01-31
0.31846099660626714,晃荡
0.297290760576942,空无一人
0.23816391983501747,孤岛
0.21613368820768233,加班
0.20138009821503886,大街
0.17901840596862784,知道
0.1751540871826925,宁愿
0.17290794259262632,旅行
0.1525338016532837,独自
0.147887014900667,青年
0.12682718172580018,回到
0.12456356905201454,故事
0.10857553478889469,城市
0.09166749653273003,朋友
0.0875004415856946,生活
0.08616653582497427,巢
0.08255571495048811,最近
0.07645531660364592,吗
0.07539343387407588,公司
0.07092690518178872,背后
0.06271701401574079,刷
0.058247704738960744,爆
0.053368968627018384,愿
0.05306659261351161,待
0.05251714022711475,空
0.048188610060731586,座
0.04790146043560984,圈
0.04166365104796436,你
0.029578029088812335,它
0.029212330553198898,人
0.027988931327572963,家
0.026835807187505518,里
0.023346021488591526,只
0.02214422646057736,每个
0.020946554155950214,有些
0.01309189861149364,这个
0.012918278047954097,都
0.011709872752759101,在
0.011507042458708495,这
0.011415861239417428,上
0.010260333178062643,也
0.00938542197564779,不
0.00823854573733285,但
0.006604857651033029,是
0.0058315720318957995,了
