ratio,word
0.5259037860174514,青蛙
0.2589510682166247,热度
0.24258583501985717,游戏
0.2109099887674361,佛系
0.16867037319690112,旅行
0.14809177882385927,关系
0.12570425024256845,蹭
0.1236645035260113,蛙
0.12212108574984862,恼火
0.1167623380360756,热点
0.11142591189425803,儿子
0.10545499438371805,公众号
0.10545499438371805,代入感
0.09967407550202803,收收
0.09967407550202803,扰扰
0.08922590330718987,嫌贫爱富
0.08473061697314847,撺掇
0.08436399550697445,branding
0.08436399550697445,2018-01-31
0.08406305254656055,死命
0.08089807001320153,捉摸不定
0.0800633636600003,绿油油
0.07967538193793224,大忙人
0.07821061344899233,永远
0.07604478438483765,档口
0.07511715113151152,学习班
0.07408619800621168,蜻蜓点水
0.07334436681102995,见缝插针
0.07188314666211981,热气腾腾
0.07149744471671526,下载
0.07101425525855137,养
0.07048979019091842,marketing
0.06811354417455222,行囊
0.06792611824198805,刷刷
0.06738786032807843,嗤之以鼻
0.06706570539082587,朋友
0.06704740068901628,文案
0.06625250397227136,寒暄
0.06595461148432195,热情洋溢
0.06538896404496679,供养
0.06505397511977899,捉摸
0.06466897893667331,喜怒哀乐
0.06454449747648852,玩意儿
0.06393727108840302,真实
0.06333867513599097,程序员
0.06323243034885702,简简单单
0.062380147375868104,瞠目结舌
0.06152051473512007,千篇一律
0.06085956681264941,不甘示弱
0.060780513111735185,洒脱
0.060358624858095025,日语
0.06028415915801719,聊聊
0.05924028565367723,玩儿
0.05867142182284279,农药
0.05831265240035109,间歇
0.058008703739607335,杜蕾斯
0.05761139054205267,省心
0.05716613017866719,爆棚
0.05659922849417808,大数据
0.05634114564268499,笑脸
0.055829726755415136,get
0.055646918541904046,忙里偷闲
0.055039027414629224,良心
0.05486302808858782,缘分
0.05463399484925782,炫耀
0.05419397528812203,亲朋好友
0.053107141173293286,趁着
0.05289050294115277,恋人
0.05270918921333445,加班
0.05203472928986558,安全感
0.0514878600143211,入侵
0.05128381061929138,孤独
0.050902130448714944,情怀
0.05076508454971995,面对
0.05060656078573596,帅哥
0.0500125886203725,饭店
0.04896605163345213,行业
0.04874087558027049,中外
0.04856625547468916,制作人
0.04845782357243906,王者
0.04844885089486312,妹妹
0.04783869420394287,手机
0.04771121847470893,职场
0.04730274005271428,重建
0.04722494002023642,小朋友
0.04647026725683824,达人
0.04637881012860614,健身
0.04609676739811094,标签
0.045722893921695734,你
0.04447311063352357,公务员
0.043960293163851,内涵
0.04379955260049558,惊讶
0.04275809616703253,表情
0.04267800517389923,生活
0.042468557506928545,据说
0.042429248229118456,神奇
0.04218491777399352,看到
0.039975545166465454,最先
0.03948329222464748,还是
0.03873125553754689,火爆
