,date,open,close,high,low,volume,code
0,2018-01-02,13.73,13.75,13.84,13.67,17483.0,300245
1,2018-01-03,13.77,13.78,13.9,13.57,30184.0,300245
2,2018-01-04,13.73,13.54,13.73,13.46,23977.0,300245
3,2018-01-05,13.56,13.53,13.78,13.5,19473.0,300245
4,2018-01-08,13.5,13.48,13.57,13.2,22082.0,300245
5,2018-01-09,13.46,13.55,13.6,13.3,15789.0,300245
6,2018-01-10,13.67,13.8,13.84,13.3,44623.0,300245
7,2018-01-11,13.71,14.11,14.24,13.56,54598.0,300245
8,2018-01-12,14.0,13.53,14.03,13.5,38333.0,300245
9,2018-01-15,13.53,13.23,13.6,13.15,27328.0,300245
10,2018-01-16,13.21,13.26,13.4,13.15,15460.0,300245
11,2018-01-17,13.25,13.39,13.47,12.9,29676.0,300245
12,2018-01-18,13.32,13.26,13.44,13.24,13329.0,300245
13,2018-01-19,13.26,13.4,13.65,13.26,14470.0,300245
14,2018-01-22,13.31,13.76,13.92,13.28,34885.0,300245
15,2018-01-23,13.65,13.6,13.82,13.6,19703.0,300245
16,2018-01-24,13.61,13.88,13.91,13.55,27767.0,300245
17,2018-01-25,13.86,13.72,14.25,13.72,43447.0,300245
18,2018-01-26,13.71,14.07,14.46,13.62,42480.0,300245
19,2018-01-29,13.86,13.64,14.15,13.62,39714.0,300245
20,2018-01-30,13.59,12.9,13.76,12.89,70106.0,300245
21,2018-01-31,12.87,12.65,12.96,12.6,30448.0,300245
22,2018-02-01,12.64,12.36,12.74,12.36,23259.0,300245
23,2018-02-02,12.4,12.38,12.5,11.5,26501.0,300245
24,2018-02-05,12.0,12.34,12.34,11.9,14883.0,300245
