,date,open,close,high,low,volume,code
0,2018-01-02,5.29,5.4,5.53,5.26,65171.0,600078
1,2018-01-03,5.41,5.39,5.41,5.35,35898.0,600078
2,2018-01-04,5.38,5.44,5.47,5.37,48153.0,600078
3,2018-01-05,5.46,5.49,5.52,5.41,58387.0,600078
4,2018-01-08,5.49,5.48,5.52,5.43,35982.0,600078
5,2018-01-09,5.46,5.44,5.48,5.41,26387.0,600078
6,2018-01-10,5.45,5.4,5.46,5.36,22469.0,600078
7,2018-01-11,5.4,5.44,5.45,5.37,24159.0,600078
8,2018-01-12,5.41,5.38,5.46,5.38,20115.0,600078
9,2018-01-15,5.37,5.21,5.4,5.16,42749.0,600078
10,2018-01-16,5.19,5.25,5.25,5.19,22561.0,600078
11,2018-01-17,5.24,5.25,5.26,5.18,25398.0,600078
12,2018-01-18,5.24,5.31,5.31,5.22,30271.0,600078
13,2018-01-19,5.3,5.28,5.33,5.26,20094.0,600078
14,2018-01-22,5.27,5.33,5.35,5.22,24364.0,600078
15,2018-01-23,5.32,5.32,5.39,5.29,22511.0,600078
16,2018-01-24,5.32,5.35,5.36,5.25,26805.0,600078
17,2018-01-25,5.34,5.44,5.57,5.32,94447.0,600078
18,2018-01-26,5.41,5.47,5.61,5.4,79848.0,600078
19,2018-01-29,5.45,5.38,5.47,5.35,45189.0,600078
20,2018-01-30,5.36,5.4,5.46,5.35,29533.0,600078
21,2018-01-31,5.4,5.31,5.41,5.21,52218.0,600078
22,2018-02-01,5.32,4.85,5.33,4.83,76223.0,600078
23,2018-02-02,4.78,4.75,4.89,4.67,45357.0,600078
24,2018-02-05,4.69,4.67,4.75,4.61,49432.0,600078
