,date,open,close,high,low,volume,code
0,2018-01-02,9.37,9.36,9.48,9.28,24186.0,002786
1,2018-01-03,9.36,9.55,9.58,9.29,33630.0,002786
2,2018-01-04,9.52,9.47,9.54,9.43,19593.0,002786
3,2018-01-05,9.45,9.8,9.92,9.4,57750.0,002786
4,2018-01-08,9.75,10.04,10.7,9.61,62955.0,002786
5,2018-01-09,9.9,9.83,10.35,9.8,50920.0,002786
6,2018-01-10,9.76,9.6,9.87,9.5,39258.0,002786
7,2018-01-11,9.65,9.86,10.07,9.53,46291.0,002786
8,2018-01-12,9.76,9.87,10.16,9.71,45747.0,002786
9,2018-01-15,9.87,9.39,10.18,9.35,43069.0,002786
10,2018-01-16,9.34,9.24,9.54,9.1,30246.0,002786
11,2018-01-17,9.2,9.26,9.32,9.1,19090.0,002786
12,2018-01-18,9.23,9.25,9.36,9.22,17369.0,002786
13,2018-01-19,9.17,9.18,9.37,9.17,15396.0,002786
14,2018-01-22,9.23,9.47,9.54,9.14,38706.0,002786
15,2018-01-23,9.43,9.58,9.64,9.35,42094.0,002786
16,2018-01-24,9.58,9.5,9.6,9.4,30641.0,002786
17,2018-01-25,9.46,9.8,9.83,9.42,69079.0,002786
18,2018-01-26,9.65,9.66,9.8,9.64,34328.0,002786
19,2018-01-29,9.65,9.37,9.68,9.34,25321.0,002786
20,2018-01-30,9.36,9.23,9.36,9.22,14937.0,002786
21,2018-01-31,9.21,9.08,9.3,9.06,22148.0,002786
22,2018-02-01,9.09,8.18,9.16,8.17,39217.0,002786
23,2018-02-02,7.9,7.89,8.07,7.51,23639.0,002786
24,2018-02-05,7.72,7.85,7.92,7.66,10931.0,002786
