,date,open,close,high,low,volume,code
0,2018-01-02,15.07,15.14,15.22,14.99,20738.0,300258
1,2018-01-03,15.17,15.31,15.43,15.0,35386.0,300258
2,2018-01-04,15.31,15.26,15.38,15.12,19398.0,300258
3,2018-01-05,15.16,15.14,15.25,14.95,25102.0,300258
4,2018-01-08,15.11,14.93,15.15,14.72,31692.0,300258
5,2018-01-09,14.88,14.92,14.95,14.78,10001.0,300258
6,2018-01-10,14.92,14.62,14.95,14.59,17473.0,300258
7,2018-01-11,14.48,14.42,14.59,14.2,26924.0,300258
8,2018-01-12,14.48,14.31,14.49,14.26,16642.0,300258
9,2018-01-15,14.3,14.6,14.65,13.86,57000.0,300258
10,2018-01-16,14.55,14.3,14.55,14.12,29621.0,300258
11,2018-01-17,14.22,14.35,14.5,14.06,22902.0,300258
12,2018-01-18,14.35,14.34,14.54,14.27,11077.0,300258
13,2018-01-19,14.31,14.02,14.41,13.91,28611.0,300258
14,2018-01-22,14.0,13.89,14.0,13.61,39600.0,300258
15,2018-01-23,13.84,13.68,13.95,13.63,36694.0,300258
16,2018-01-24,13.68,14.09,14.2,13.46,48893.0,300258
17,2018-01-25,14.06,14.2,14.35,14.0,26974.0,300258
18,2018-01-26,14.18,14.19,14.28,14.03,21084.0,300258
19,2018-01-29,14.08,14.18,14.39,14.08,16632.0,300258
20,2018-01-30,14.1,14.3,14.35,14.1,9658.0,300258
21,2018-01-31,14.2,13.95,14.21,13.9,25092.0,300258
22,2018-02-01,13.9,13.76,13.99,13.65,16931.0,300258
23,2018-02-02,13.43,13.71,13.95,13.43,25839.0,300258
24,2018-02-05,13.57,14.04,14.07,13.5,19968.0,300258
