,date,open,close,high,low,volume,code
0,2018-01-02,7.51,7.6,7.62,7.41,152696.0,601949
1,2018-01-03,7.61,7.54,7.62,7.49,149613.0,601949
2,2018-01-04,7.52,7.46,7.55,7.42,129069.0,601949
3,2018-01-05,7.46,7.39,7.49,7.35,135149.0,601949
4,2018-01-08,7.37,7.47,7.48,7.3,126527.0,601949
5,2018-01-09,7.44,7.42,7.49,7.38,88333.0,601949
6,2018-01-10,7.42,7.21,7.42,7.13,110166.0,601949
7,2018-01-11,7.21,7.29,7.34,7.13,90355.0,601949
8,2018-01-12,7.25,7.42,7.46,7.18,158761.0,601949
9,2018-01-15,7.42,7.05,7.42,7.03,137782.0,601949
10,2018-01-16,7.0,7.28,7.32,6.96,156478.0,601949
11,2018-01-17,7.25,7.49,7.82,7.25,296699.0,601949
12,2018-01-18,7.4,7.54,7.56,7.37,177446.0,601949
13,2018-01-19,7.54,7.39,7.65,7.37,182395.0,601949
14,2018-01-22,7.3,7.47,7.56,7.1,182481.0,601949
15,2018-01-23,7.43,7.35,7.47,7.32,113293.0,601949
16,2018-01-24,7.35,8.09,8.09,7.31,491638.0,601949
17,2018-01-25,8.37,8.22,8.87,8.15,1021798.0,601949
18,2018-01-26,8.01,8.06,8.3,7.97,399189.0,601949
19,2018-01-29,7.95,7.81,8.05,7.72,309933.0,601949
20,2018-01-30,7.79,7.77,7.86,7.73,156954.0,601949
21,2018-01-31,7.72,7.43,7.73,7.41,227305.0,601949
22,2018-02-01,7.45,6.92,7.49,6.9,239519.0,601949
23,2018-02-02,6.81,7.05,7.1,6.74,165292.0,601949
24,2018-02-05,6.94,6.93,6.98,6.81,97891.0,601949
