,date,open,close,high,low,volume,code
0,2018-01-02,56.7,55.55,56.7,54.01,16993.0,000710
1,2018-01-03,55.55,55.72,55.77,54.86,17174.0,000710
2,2018-01-04,55.15,55.2,55.59,55.1,12856.0,000710
3,2018-01-05,55.3,55.8,56.49,55.22,16238.0,000710
4,2018-01-08,55.73,54.55,55.77,54.01,15628.0,000710
5,2018-01-09,54.2,54.63,54.98,54.2,8552.0,000710
6,2018-01-10,54.25,52.93,54.63,52.22,21182.0,000710
7,2018-01-11,52.88,52.97,53.48,52.12,11411.0,000710
8,2018-01-12,52.95,52.93,53.8,52.18,13746.0,000710
9,2018-01-15,53.01,50.37,53.1,50.0,20917.0,000710
10,2018-01-16,50.68,51.08,51.79,50.26,13613.0,000710
11,2018-01-17,50.99,49.42,51.45,47.77,17766.0,000710
12,2018-01-18,49.41,49.2,49.98,48.85,9780.0,000710
13,2018-01-19,49.2,48.37,49.62,48.28,9937.0,000710
14,2018-01-22,48.38,46.72,48.99,45.3,25280.0,000710
15,2018-01-23,46.85,47.25,48.0,46.72,20792.0,000710
16,2018-01-24,47.18,47.48,47.98,46.61,16687.0,000710
17,2018-01-25,47.73,48.3,50.79,47.57,24593.0,000710
18,2018-01-26,48.1,46.71,48.1,46.48,18677.0,000710
19,2018-01-29,46.73,45.29,46.75,44.46,18241.0,000710
20,2018-01-30,44.78,44.43,45.69,44.25,10931.0,000710
21,2018-01-31,44.42,41.81,44.42,41.33,20229.0,000710
22,2018-02-01,41.19,41.25,42.45,39.8,20373.0,000710
23,2018-02-02,40.9,40.61,41.9,39.2,14037.0,000710
24,2018-02-05,40.08,38.54,40.08,38.5,14523.0,000710
