,date,open,close,high,low,volume,code
0,2018-01-02,13.2,13.31,13.48,13.12,41215.0,002143
1,2018-01-03,13.38,13.39,13.43,13.12,77516.0,002143
2,2018-01-04,13.32,13.35,13.47,13.2,69774.0,002143
3,2018-01-05,13.26,13.24,13.29,13.18,71432.0,002143
4,2018-01-08,13.13,13.66,14.13,13.07,107688.0,002143
5,2018-01-09,13.65,13.7,13.76,13.47,82975.0,002143
6,2018-01-10,13.65,13.63,13.73,13.44,103877.0,002143
7,2018-01-11,13.55,13.69,13.95,13.5,74482.0,002143
8,2018-01-12,13.65,14.46,14.8,13.61,169983.0,002143
9,2018-01-15,14.33,14.48,14.76,14.25,137100.0,002143
10,2018-01-16,14.4,14.36,14.66,14.15,127090.0,002143
11,2018-01-17,14.33,14.4,14.54,14.24,77887.0,002143
12,2018-01-18,14.41,14.42,14.55,14.28,71764.0,002143
13,2018-01-19,14.38,14.38,14.51,14.13,102203.0,002143
14,2018-01-22,14.18,14.13,14.31,13.9,88874.0,002143
15,2018-01-23,14.09,14.01,14.17,13.8,121927.0,002143
16,2018-01-24,14.02,14.07,14.15,13.85,89426.0,002143
17,2018-01-25,14.16,14.09,14.23,13.98,63897.0,002143
18,2018-01-26,14.03,14.16,14.35,13.84,113505.0,002143
19,2018-01-29,14.17,14.07,14.17,13.85,74317.0,002143
20,2018-01-30,14.0,13.92,14.0,13.8,45534.0,002143
21,2018-01-31,13.81,13.43,13.81,12.84,135662.0,002143
22,2018-02-01,13.38,12.09,13.47,12.09,98184.0,002143
