,date,open,close,high,low,volume,code
0,2018-01-02,34.96,36.77,37.97,34.06,95586.0,603619
1,2018-01-03,36.27,35.94,36.96,35.83,67660.0,603619
2,2018-01-04,36.31,39.53,39.53,36.31,73057.0,603619
3,2018-01-05,43.47,43.48,43.48,41.8,213200.0,603619
4,2018-01-08,45.0,45.66,47.83,44.53,232844.0,603619
5,2018-01-09,46.5,45.27,49.31,44.35,204884.0,603619
6,2018-01-10,47.5,46.86,49.65,45.5,186058.0,603619
7,2018-01-11,44.8,45.78,46.2,44.09,149470.0,603619
8,2018-01-12,46.02,43.78,47.14,43.68,137916.0,603619
9,2018-01-15,42.5,48.16,48.16,42.16,156421.0,603619
10,2018-01-16,49.99,48.93,52.38,48.69,198297.0,603619
11,2018-01-17,46.3,45.77,48.81,44.04,156544.0,603619
12,2018-01-18,45.08,44.95,46.82,44.1,103218.0,603619
13,2018-01-19,44.11,45.42,46.3,43.02,107680.0,603619
14,2018-01-22,44.55,42.61,45.5,42.51,90168.0,603619
15,2018-01-23,42.8,43.67,44.4,42.53,85747.0,603619
16,2018-01-24,44.59,44.66,46.17,44.11,105275.0,603619
17,2018-01-25,46.5,43.36,48.0,43.11,101325.0,603619
18,2018-01-26,41.0,41.21,42.33,40.11,82033.0,603619
19,2018-01-29,41.73,41.37,42.32,40.78,62664.0,603619
20,2018-01-30,40.08,38.0,40.18,37.92,78777.0,603619
21,2018-01-31,37.0,36.4,37.49,36.01,55761.0,603619
22,2018-02-01,36.47,36.36,36.99,35.88,52099.0,603619
23,2018-02-02,37.23,37.92,39.47,36.66,89477.0,603619
24,2018-02-05,35.94,35.51,36.15,34.75,60448.0,603619
