,date,open,close,high,low,volume,code
0,2018-01-02,27.79,28.13,28.25,27.69,43310.0,600511
1,2018-01-03,28.2,28.94,29.09,27.94,66669.0,600511
2,2018-01-04,28.9,28.61,28.94,28.38,38242.0,600511
3,2018-01-05,28.55,28.12,28.55,28.06,44353.0,600511
4,2018-01-08,28.02,28.84,28.91,28.02,50102.0,600511
5,2018-01-09,28.54,28.53,28.96,28.46,28309.0,600511
6,2018-01-10,28.47,28.0,28.63,27.92,34649.0,600511
7,2018-01-11,28.2,28.26,28.37,28.07,29210.0,600511
8,2018-01-12,28.25,28.19,28.31,28.02,21774.0,600511
9,2018-01-15,28.1,27.01,28.2,26.89,49646.0,600511
10,2018-01-16,27.01,27.37,27.49,26.88,34777.0,600511
11,2018-01-17,27.29,27.1,27.74,27.07,43896.0,600511
12,2018-01-18,27.11,26.98,27.4,26.94,34102.0,600511
13,2018-01-19,26.98,26.53,27.11,26.38,56663.0,600511
14,2018-01-22,26.52,27.79,27.89,26.3,68479.0,600511
15,2018-01-23,27.77,27.35,27.77,27.17,43598.0,600511
16,2018-01-24,27.26,27.07,27.26,27.0,39837.0,600511
17,2018-01-25,27.05,26.92,27.36,26.82,51843.0,600511
18,2018-01-26,26.9,26.99,27.09,26.9,36897.0,600511
19,2018-01-29,27.04,26.26,27.04,26.1,47550.0,600511
20,2018-01-30,26.63,28.41,28.88,26.6,126437.0,600511
21,2018-01-31,28.2,28.68,28.86,27.84,85340.0,600511
22,2018-02-01,28.35,28.24,28.75,27.71,45756.0,600511
23,2018-02-02,28.27,28.22,28.76,28.0,53241.0,600511
24,2018-02-05,27.77,27.48,27.98,27.01,49448.0,600511
