,date,open,close,high,low,volume,code
0,2018-01-02,22.94,23.34,23.45,22.8,9655.0,300587
1,2018-01-03,23.21,23.19,23.28,22.91,10331.0,300587
2,2018-01-04,23.05,23.0,23.19,22.9,7937.0,300587
3,2018-01-05,22.74,22.84,23.1,22.51,16804.0,300587
4,2018-01-08,22.8,22.88,22.98,22.53,7925.0,300587
5,2018-01-09,22.88,23.31,23.31,22.83,15650.0,300587
6,2018-01-10,23.31,22.65,23.34,22.5,12015.0,300587
7,2018-01-11,22.55,22.98,23.1,22.4,8323.0,300587
8,2018-01-12,22.99,23.15,23.3,22.8,9428.0,300587
9,2018-01-15,23.29,22.26,23.36,22.0,9877.0,300587
10,2018-01-16,22.05,22.9,22.95,22.04,9377.0,300587
11,2018-01-17,22.87,23.08,23.24,22.75,11692.0,300587
12,2018-01-18,23.08,23.47,23.56,23.0,18422.0,300587
13,2018-01-19,23.35,23.13,23.59,22.98,12437.0,300587
14,2018-01-22,23.13,23.3,23.3,22.5,9779.0,300587
15,2018-01-23,23.3,24.11,24.12,23.29,26167.0,300587
16,2018-01-24,23.73,23.85,24.17,23.65,17505.0,300587
17,2018-01-25,23.86,23.59,24.1,23.59,12891.0,300587
18,2018-01-26,23.55,23.31,23.71,23.22,9393.0,300587
19,2018-01-29,23.31,23.02,23.31,22.76,7960.0,300587
20,2018-01-30,23.0,23.16,23.18,22.8,5298.0,300587
21,2018-01-31,23.25,22.13,23.25,22.04,8443.0,300587
22,2018-02-01,22.33,21.15,22.33,21.02,7730.0,300587
23,2018-02-02,21.0,21.49,21.49,19.06,6867.0,300587
24,2018-02-05,20.95,21.19,22.18,20.7,3952.0,300587
