,date,open,close,high,low,volume,code
0,2018-01-02,4.45,4.55,4.59,4.45,663218.0,000157
1,2018-01-03,4.54,4.53,4.55,4.51,427466.0,000157
2,2018-01-04,4.52,4.51,4.52,4.46,412948.0,000157
3,2018-01-05,4.5,4.57,4.64,4.47,896498.0,000157
4,2018-01-08,4.56,4.66,4.72,4.54,1043005.0,000157
5,2018-01-09,4.66,4.63,4.69,4.6,415452.0,000157
6,2018-01-10,4.64,4.62,4.66,4.57,383301.0,000157
7,2018-01-11,4.61,4.58,4.61,4.54,352731.0,000157
8,2018-01-12,4.57,4.55,4.6,4.55,269220.0,000157
9,2018-01-15,4.55,4.49,4.57,4.47,481723.0,000157
10,2018-01-16,4.51,4.58,4.58,4.48,506533.0,000157
11,2018-01-17,4.58,4.56,4.59,4.49,564421.0,000157
12,2018-01-18,4.55,4.61,4.61,4.52,433835.0,000157
13,2018-01-19,4.67,4.61,4.7,4.61,708817.0,000157
14,2018-01-22,4.61,4.66,4.66,4.55,553113.0,000157
15,2018-01-23,4.65,4.65,4.68,4.61,508148.0,000157
16,2018-01-24,4.65,4.63,4.67,4.59,452135.0,000157
17,2018-01-25,4.62,4.67,4.71,4.6,780557.0,000157
18,2018-01-26,4.65,4.63,4.68,4.62,494830.0,000157
19,2018-01-29,4.63,4.55,4.67,4.53,592245.0,000157
20,2018-01-30,4.51,4.5,4.55,4.48,388855.0,000157
21,2018-01-31,4.5,4.49,4.52,4.47,345407.0,000157
22,2018-02-01,4.49,4.35,4.5,4.32,663755.0,000157
23,2018-02-02,4.35,4.37,4.39,4.26,390343.0,000157
24,2018-02-05,4.31,4.41,4.42,4.3,317486.0,000157
