,date,open,close,high,low,volume,code
0,2018-01-02,21.99,21.89,22.3,21.7,8954.0,300414
1,2018-01-03,21.57,22.21,22.5,21.57,10714.0,300414
2,2018-01-04,22.09,22.16,22.65,22.07,9692.0,300414
3,2018-01-05,22.12,21.78,22.49,21.75,9846.0,300414
4,2018-01-08,21.77,21.4,21.9,21.4,9391.0,300414
5,2018-01-09,21.29,21.24,21.5,21.1,7919.0,300414
6,2018-01-10,21.33,21.07,21.48,20.98,6683.0,300414
7,2018-01-11,21.07,21.32,21.45,20.92,7957.0,300414
8,2018-01-12,21.4,21.15,21.56,21.06,4788.0,300414
9,2018-01-15,21.14,19.97,21.14,19.9,10446.0,300414
10,2018-01-16,19.6,19.87,20.19,19.6,5728.0,300414
11,2018-01-17,19.93,20.15,20.31,19.76,7549.0,300414
12,2018-01-18,20.22,19.93,20.3,19.9,4959.0,300414
13,2018-01-19,20.12,20.69,21.84,20.12,23086.0,300414
14,2018-01-22,20.68,21.75,21.92,20.68,26167.0,300414
15,2018-01-23,21.54,21.41,21.74,21.16,14429.0,300414
16,2018-01-24,21.22,21.72,21.77,21.22,13916.0,300414
17,2018-02-02,19.55,19.55,19.55,19.55,871.0,300414
18,2018-02-05,17.6,17.6,17.6,17.6,3698.0,300414
