,date,open,close,high,low,volume,code
0,2018-01-02,20.59,20.54,20.67,20.37,4445.0,002767
1,2018-01-03,20.54,20.69,20.84,20.5,5804.0,002767
2,2018-01-04,20.58,20.78,21.1,20.51,6409.0,002767
3,2018-01-05,20.75,20.48,20.98,20.35,6655.0,002767
4,2018-01-08,20.5,20.22,20.59,20.05,7800.0,002767
5,2018-01-09,20.18,20.51,20.6,20.01,6891.0,002767
6,2018-01-10,20.48,20.08,20.5,19.91,5240.0,002767
7,2018-01-11,19.91,20.26,20.34,19.91,6023.0,002767
8,2018-01-12,20.2,21.08,21.48,19.96,19329.0,002767
9,2018-01-15,21.1,20.84,21.55,20.5,17513.0,002767
10,2018-01-16,20.67,20.51,20.89,20.43,9846.0,002767
11,2018-01-17,20.48,20.32,20.53,20.0,10350.0,002767
12,2018-01-18,20.32,21.32,21.5,20.19,28184.0,002767
13,2018-01-19,21.08,21.73,22.12,20.88,34455.0,002767
14,2018-01-22,21.7,21.17,22.27,21.14,17703.0,002767
15,2018-01-23,21.23,21.09,21.29,20.83,12999.0,002767
16,2018-01-24,20.92,21.12,21.21,20.81,8389.0,002767
17,2018-01-25,21.07,20.8,21.32,20.8,9037.0,002767
18,2018-01-26,20.78,20.3,20.83,20.02,11887.0,002767
19,2018-01-29,20.17,19.99,20.48,19.91,8976.0,002767
20,2018-01-30,19.9,20.09,20.13,19.9,4298.0,002767
21,2018-01-31,20.09,19.04,20.09,19.0,11276.0,002767
22,2018-02-01,18.8,17.5,19.05,17.3,13599.0,002767
23,2018-02-02,17.46,16.99,17.46,16.51,7392.0,002767
24,2018-02-05,17.1,16.97,17.18,16.71,3753.0,002767
