,date,open,close,high,low,volume,code
0,2018-01-12,3.71,3.71,3.71,3.71,100860.0,600162
1,2018-01-15,4.0,3.86,4.08,3.84,3025289.0,600162
2,2018-01-16,3.71,3.86,3.99,3.5,2553576.0,600162
3,2018-01-17,3.75,3.57,3.78,3.54,1409824.0,600162
4,2018-01-18,3.53,3.52,3.6,3.47,733912.0,600162
5,2018-01-19,3.51,3.48,3.58,3.47,627961.0,600162
6,2018-01-22,3.44,3.44,3.46,3.39,422665.0,600162
7,2018-01-23,3.45,3.47,3.49,3.43,435178.0,600162
8,2018-01-24,3.46,3.43,3.47,3.4,428219.0,600162
9,2018-01-25,3.42,3.4,3.43,3.38,362445.0,600162
10,2018-01-26,3.39,3.45,3.53,3.38,483638.0,600162
11,2018-01-29,3.44,3.43,3.47,3.42,340626.0,600162
12,2018-01-30,3.42,3.45,3.49,3.41,344607.0,600162
13,2018-01-31,3.42,3.36,3.43,3.36,348504.0,600162
14,2018-02-01,3.37,3.21,3.38,3.19,366794.0,600162
15,2018-02-02,3.18,3.12,3.18,2.92,267438.0,600162
16,2018-02-05,3.09,3.12,3.14,3.04,130605.0,600162
