,date,open,close,high,low,volume,code
0,2018-01-02,3.98,3.98,4.0,3.96,14422.0,002495
1,2018-01-03,3.98,3.99,4.0,3.96,28456.0,002495
2,2018-01-04,4.0,3.99,4.0,3.97,28303.0,002495
3,2018-01-05,3.99,4.03,4.07,3.97,45857.0,002495
4,2018-01-08,4.02,4.02,4.03,3.98,34437.0,002495
5,2018-01-09,4.0,3.98,4.02,3.97,28620.0,002495
6,2018-01-10,3.98,4.0,4.0,3.91,51272.0,002495
7,2018-01-11,3.99,3.98,4.0,3.96,20648.0,002495
8,2018-01-12,3.98,3.99,4.0,3.96,16545.0,002495
9,2018-01-15,4.0,3.96,4.0,3.7,49908.0,002495
10,2018-01-16,3.93,3.85,3.93,3.84,43620.0,002495
11,2018-01-17,3.85,3.8,3.85,3.77,33416.0,002495
12,2018-01-18,3.79,3.83,3.84,3.79,15139.0,002495
13,2018-01-19,3.83,3.86,3.88,3.81,22889.0,002495
14,2018-01-22,3.87,3.87,3.88,3.83,23599.0,002495
15,2018-01-23,3.85,3.88,3.88,3.85,15959.0,002495
16,2018-01-24,3.88,3.87,3.89,3.85,26843.0,002495
17,2018-01-25,3.87,3.88,3.9,3.85,22083.0,002495
18,2018-01-26,3.89,3.89,3.9,3.86,19009.0,002495
19,2018-01-29,3.88,3.82,3.9,3.81,26402.0,002495
20,2018-01-30,3.82,3.82,3.85,3.81,10620.0,002495
21,2018-01-31,3.82,3.71,3.82,3.69,49357.0,002495
22,2018-02-01,3.71,3.39,3.71,3.34,84591.0,002495
23,2018-02-02,3.39,3.35,3.39,3.21,70407.0,002495
24,2018-02-05,3.3,3.34,3.34,3.27,45516.0,002495
