,date,open,close,high,low,volume,code
0,2018-01-02,63.88,63.92,64.31,63.58,4785.0,002850
1,2018-01-03,64.18,64.6,65.06,63.3,9020.0,002850
2,2018-01-04,64.5,64.2,64.61,63.73,6094.0,002850
3,2018-01-05,63.7,63.8,64.6,63.6,4186.0,002850
4,2018-01-08,63.83,62.76,64.29,62.51,7812.0,002850
5,2018-01-09,62.87,62.43,63.01,62.13,5603.0,002850
6,2018-01-10,62.37,61.11,62.56,60.91,8882.0,002850
7,2018-01-11,60.9,61.65,62.04,60.65,4727.0,002850
8,2018-01-12,61.58,60.92,62.15,60.86,7286.0,002850
9,2018-01-15,61.02,57.85,61.02,57.0,12234.0,002850
10,2018-01-16,57.7,57.51,58.79,56.86,9140.0,002850
11,2018-01-17,57.61,58.39,58.88,56.63,8612.0,002850
12,2018-01-18,58.33,58.94,60.45,58.32,13190.0,002850
13,2018-01-19,58.93,58.26,59.55,58.1,7208.0,002850
14,2018-01-22,58.18,57.41,58.55,56.6,10613.0,002850
15,2018-01-23,57.41,57.07,57.9,56.88,10509.0,002850
16,2018-01-24,57.13,58.22,58.28,56.63,9978.0,002850
17,2018-01-25,58.22,57.74,59.35,57.74,10363.0,002850
18,2018-01-26,57.74,57.75,58.15,57.51,6578.0,002850
19,2018-01-29,54.97,51.98,54.97,51.98,32128.0,002850
20,2018-01-30,50.9,50.14,51.1,49.9,16513.0,002850
21,2018-01-31,49.05,48.34,49.8,48.28,13435.0,002850
22,2018-02-01,48.37,46.99,49.0,46.06,12717.0,002850
23,2018-02-02,46.2,47.1,47.25,44.63,8064.0,002850
24,2018-02-05,45.78,46.4,46.94,45.36,4270.0,002850
