,date,open,close,high,low,volume,code
0,2018-01-02,11.77,11.85,11.89,11.73,9211.0,601579
1,2018-01-03,11.87,12.03,12.08,11.8,17297.0,601579
2,2018-01-04,12.04,11.89,12.08,11.81,20526.0,601579
3,2018-01-05,11.95,12.14,12.17,11.85,23219.0,601579
4,2018-01-08,12.07,12.16,12.24,11.99,17508.0,601579
5,2018-01-09,12.16,12.18,12.29,12.1,18551.0,601579
6,2018-01-10,12.11,12.13,12.22,11.95,15388.0,601579
7,2018-01-11,12.08,12.05,12.14,12.02,12829.0,601579
8,2018-01-12,11.99,11.99,12.07,11.91,10224.0,601579
9,2018-01-15,11.96,11.74,12.03,11.64,9964.0,601579
10,2018-01-16,11.8,12.02,12.05,11.74,14813.0,601579
11,2018-01-17,12.0,12.08,12.25,11.85,18313.0,601579
12,2018-01-18,12.08,12.31,12.5,11.95,28478.0,601579
13,2018-01-19,12.31,12.2,12.36,12.16,9398.0,601579
14,2018-01-22,12.2,12.44,12.52,12.2,14776.0,601579
15,2018-01-23,12.32,12.49,12.53,12.32,21175.0,601579
16,2018-01-24,12.49,12.44,12.65,12.36,11517.0,601579
17,2018-01-25,12.4,12.4,12.58,12.25,17984.0,601579
18,2018-01-26,12.46,12.63,12.84,12.35,28347.0,601579
19,2018-01-29,12.58,12.46,12.64,12.39,22043.0,601579
20,2018-01-30,12.36,12.55,12.59,12.18,19766.0,601579
21,2018-01-31,12.44,12.49,12.87,12.44,24607.0,601579
22,2018-02-01,12.31,12.3,12.45,11.82,28744.0,601579
23,2018-02-02,12.12,11.79,12.23,11.68,18706.0,601579
24,2018-02-05,11.71,11.4,11.71,11.36,15798.0,601579
