,date,open,close,high,low,volume,code
0,2018-01-02,10.23,10.21,10.23,10.05,38413.0,002446
1,2018-01-03,10.23,10.4,10.5,10.18,64890.0,002446
2,2018-01-04,10.36,10.27,10.37,10.2,50331.0,002446
3,2018-01-05,10.26,10.14,10.27,10.09,44652.0,002446
4,2018-01-08,10.1,10.24,10.28,10.03,47646.0,002446
5,2018-01-09,10.17,10.18,10.28,10.1,37148.0,002446
6,2018-01-10,10.2,10.08,10.21,9.99,44425.0,002446
7,2018-01-11,10.01,10.24,10.26,9.96,50957.0,002446
8,2018-01-12,10.32,10.32,10.48,10.31,76311.0,002446
9,2018-01-15,10.41,10.0,10.48,10.0,58071.0,002446
10,2018-01-16,9.87,9.55,9.89,9.38,82234.0,002446
11,2018-01-17,9.47,9.55,9.65,9.36,52058.0,002446
12,2018-01-18,9.64,9.36,9.79,9.27,86859.0,002446
13,2018-01-19,9.38,9.3,9.39,9.11,101037.0,002446
14,2018-01-22,9.22,9.24,9.29,9.06,48553.0,002446
15,2018-01-23,9.22,9.22,9.28,9.15,30985.0,002446
16,2018-01-24,9.21,9.34,9.38,9.16,43737.0,002446
17,2018-01-25,9.3,9.27,9.41,9.27,44002.0,002446
18,2018-01-26,9.26,9.18,9.35,9.17,38643.0,002446
19,2018-01-29,9.15,8.99,9.22,8.94,48825.0,002446
20,2018-01-30,9.0,8.97,9.01,8.9,27676.0,002446
21,2018-01-31,8.8,8.22,8.8,8.11,74737.0,002446
22,2018-02-01,8.22,7.58,8.28,7.52,60760.0,002446
23,2018-02-02,7.45,7.39,7.73,7.3,64823.0,002446
24,2018-02-05,7.25,7.36,7.57,7.11,42335.0,002446
