,date,open,close,high,low,volume,code
0,2018-01-02,10.05,10.0,10.07,9.9,71671.0,002350
1,2018-01-03,10.0,11.0,11.0,10.0,323238.0,002350
2,2018-01-04,10.9,10.6,10.9,10.5,244933.0,002350
3,2018-01-05,10.51,10.41,10.55,10.31,118064.0,002350
4,2018-01-08,10.41,10.42,10.53,10.3,90439.0,002350
5,2018-01-09,10.36,10.39,10.56,10.32,73881.0,002350
6,2018-01-10,10.35,10.09,10.37,9.93,88859.0,002350
7,2018-01-11,10.02,10.07,10.13,9.9,61201.0,002350
8,2018-01-12,10.09,10.08,10.33,10.05,63821.0,002350
9,2018-01-15,10.65,10.27,10.9,10.21,175124.0,002350
10,2018-01-16,9.8,9.84,10.06,9.55,125371.0,002350
11,2018-01-17,9.71,9.5,9.76,9.32,98176.0,002350
12,2018-01-18,9.37,9.53,9.59,9.37,45054.0,002350
13,2018-01-19,9.43,9.44,9.58,9.4,46108.0,002350
14,2018-01-22,9.34,9.45,9.55,9.34,44108.0,002350
15,2018-01-23,9.45,9.45,9.55,9.44,32565.0,002350
16,2018-01-24,9.49,9.55,9.65,9.38,53631.0,002350
17,2018-01-25,9.56,9.51,9.65,9.48,54770.0,002350
18,2018-01-26,9.5,9.53,9.59,9.48,39402.0,002350
19,2018-01-29,9.54,9.35,9.6,9.35,49360.0,002350
20,2018-01-30,9.35,9.15,9.35,9.14,41295.0,002350
21,2018-01-31,9.13,8.86,9.13,8.8,47375.0,002350
22,2018-02-01,9.07,8.8,9.25,8.8,55128.0,002350
23,2018-02-02,8.48,8.56,8.59,8.05,44714.0,002350
24,2018-02-05,8.31,8.51,8.58,8.31,23012.0,002350
