,date,open,close,high,low,volume,code
0,2018-01-02,53.62,53.49,53.83,52.7,10970.0,603933
1,2018-01-03,53.3,52.85,53.39,52.54,12885.0,603933
2,2018-01-04,52.8,52.95,53.57,52.45,10596.0,603933
3,2018-01-05,52.95,52.9,53.46,52.63,10116.0,603933
4,2018-01-08,53.01,52.8,53.26,51.83,15295.0,603933
5,2018-01-09,52.8,52.47,52.8,52.0,10162.0,603933
6,2018-01-10,52.38,50.76,52.42,49.88,14656.0,603933
7,2018-01-11,50.56,51.15,51.45,49.96,11598.0,603933
8,2018-01-12,50.99,50.49,50.99,50.01,8282.0,603933
9,2018-01-15,50.1,46.88,50.28,46.68,19931.0,603933
10,2018-01-16,47.2,47.64,47.88,46.8,11406.0,603933
11,2018-01-17,47.4,48.63,49.13,46.93,13671.0,603933
12,2018-01-18,48.38,48.87,49.02,48.18,8102.0,603933
13,2018-01-19,48.8,49.39,50.0,48.45,11026.0,603933
14,2018-01-22,49.01,49.55,49.95,48.01,9655.0,603933
15,2018-01-23,49.3,49.73,50.1,49.3,7729.0,603933
16,2018-01-24,49.6,50.39,50.46,49.24,10087.0,603933
17,2018-01-25,50.2,49.41,50.31,49.38,10862.0,603933
18,2018-01-26,49.35,48.6,49.76,48.38,10026.0,603933
19,2018-01-29,48.8,49.8,49.85,48.2,11887.0,603933
20,2018-01-30,44.82,44.82,45.8,44.82,24970.0,603933
21,2018-01-31,42.61,40.34,43.0,40.34,44893.0,603933
22,2018-02-01,40.2,39.46,40.85,39.23,20520.0,603933
23,2018-02-02,39.3,37.96,39.45,37.6,23904.0,603933
24,2018-02-05,37.0,37.04,37.87,36.9,12986.0,603933
25,2018-02-06,35.97,33.34,35.97,33.34,27090.0,603933
