,date,open,close,high,low,volume,code
0,2018-01-02,41.27,41.08,41.32,40.79,6137.0,300702
1,2018-01-03,41.08,40.83,41.15,40.36,9239.0,300702
2,2018-01-04,40.77,40.09,40.94,40.0,8529.0,300702
3,2018-01-05,39.77,40.17,40.4,39.77,7982.0,300702
4,2018-01-08,40.12,40.71,40.71,39.72,8848.0,300702
5,2018-01-09,40.69,43.47,43.94,40.52,38752.0,300702
6,2018-01-10,43.01,42.36,43.17,41.53,21939.0,300702
7,2018-01-11,42.2,43.5,44.44,41.7,23921.0,300702
8,2018-01-12,43.39,43.42,44.07,42.8,17278.0,300702
9,2018-01-15,43.4,42.0,43.4,41.77,14297.0,300702
10,2018-01-16,41.88,42.65,43.3,41.6,17865.0,300702
11,2018-01-17,42.23,43.98,44.5,42.23,27763.0,300702
12,2018-01-18,43.7,44.02,44.49,43.41,21167.0,300702
13,2018-01-19,44.29,42.94,44.9,42.8,21660.0,300702
14,2018-01-22,42.64,41.26,42.65,40.7,17929.0,300702
15,2018-01-23,41.33,41.3,41.78,41.14,8391.0,300702
16,2018-01-24,41.6,41.68,41.97,41.18,10428.0,300702
17,2018-01-25,41.81,41.56,42.8,41.54,13821.0,300702
18,2018-01-26,41.04,40.91,41.84,40.88,9382.0,300702
19,2018-01-29,41.0,39.21,41.35,38.91,15931.0,300702
20,2018-01-30,39.02,38.91,39.58,38.81,7863.0,300702
21,2018-01-31,38.97,36.73,39.39,36.5,16095.0,300702
22,2018-02-01,36.56,34.89,36.97,34.4,10981.0,300702
23,2018-02-02,34.43,34.9,35.48,34.01,6855.0,300702
24,2018-02-05,34.8,34.51,34.8,34.03,5253.0,300702
