,date,open,close,high,low,volume,code
0,2018-01-02,18.08,18.5,18.58,17.99,21292.0,603027
1,2018-01-03,18.5,19.26,19.45,18.41,35543.0,603027
2,2018-01-04,19.26,19.31,19.42,19.11,16932.0,603027
3,2018-01-05,19.32,19.38,19.55,19.18,14319.0,603027
4,2018-01-08,19.38,19.25,19.6,18.94,11923.0,603027
5,2018-01-09,19.21,19.51,19.6,19.2,14125.0,603027
6,2018-01-10,19.58,19.31,19.73,19.12,13360.0,603027
7,2018-01-11,19.31,19.07,19.31,19.01,12603.0,603027
8,2018-01-12,19.07,19.29,19.35,18.82,19841.0,603027
9,2018-01-15,19.02,18.85,19.26,18.58,24423.0,603027
10,2018-01-16,18.83,18.7,19.0,18.53,15632.0,603027
11,2018-01-17,18.5,18.8,18.86,18.45,16153.0,603027
12,2018-01-18,18.71,18.27,18.83,18.22,20998.0,603027
13,2018-01-19,18.3,18.07,18.41,18.03,14734.0,603027
14,2018-01-22,18.11,18.23,18.27,17.92,19148.0,603027
15,2018-01-23,18.28,17.89,18.38,17.7,35446.0,603027
16,2018-01-24,18.08,18.24,18.35,17.92,28022.0,603027
17,2018-01-25,18.17,18.12,18.32,18.0,19001.0,603027
18,2018-01-26,18.12,18.21,18.27,17.97,17606.0,603027
19,2018-01-29,18.1,18.5,18.65,18.1,24646.0,603027
20,2018-01-30,18.5,18.51,18.7,18.4,15331.0,603027
21,2018-01-31,18.5,18.04,18.7,17.81,19569.0,603027
22,2018-02-01,18.0,16.98,18.1,16.89,25466.0,603027
23,2018-02-02,16.98,17.13,17.24,16.74,14687.0,603027
24,2018-02-05,17.0,16.62,17.1,16.47,17709.0,603027
