,date,open,close,high,low,volume,code
0,2018-01-02,15.36,15.34,15.41,15.21,27889.0,600783
1,2018-01-03,15.39,15.42,15.43,15.23,33193.0,600783
2,2018-01-04,15.4,15.17,15.42,15.1,32649.0,600783
3,2018-01-05,15.25,15.15,15.26,15.08,21063.0,600783
4,2018-01-08,15.15,14.99,15.16,14.85,34706.0,600783
5,2018-01-09,15.0,15.0,15.18,14.93,19528.0,600783
6,2018-01-10,15.06,14.56,15.06,14.51,42450.0,600783
7,2018-01-11,14.54,14.6,14.72,14.4,32888.0,600783
8,2018-01-12,14.56,14.53,14.78,14.49,28172.0,600783
9,2018-01-15,14.53,13.97,14.53,13.93,56816.0,600783
10,2018-01-16,14.04,14.03,14.15,13.92,23276.0,600783
11,2018-01-17,14.04,14.29,14.65,14.0,44099.0,600783
12,2018-01-18,14.24,14.17,14.33,14.12,23595.0,600783
13,2018-01-19,14.03,13.83,14.06,13.53,80539.0,600783
14,2018-01-22,13.68,13.77,13.85,13.51,34054.0,600783
15,2018-01-23,13.77,13.9,14.08,13.74,34129.0,600783
16,2018-01-24,13.86,14.0,14.09,13.86,38554.0,600783
17,2018-01-25,13.99,14.03,14.26,13.96,39784.0,600783
18,2018-01-26,14.01,13.99,14.13,13.92,26859.0,600783
19,2018-01-29,13.99,13.56,14.02,13.53,38033.0,600783
20,2018-01-30,13.56,13.59,13.71,13.51,19300.0,600783
21,2018-01-31,13.51,12.87,13.57,12.82,50079.0,600783
22,2018-02-01,12.88,12.31,13.06,12.26,43036.0,600783
23,2018-02-02,12.3,12.01,12.45,11.9,50482.0,600783
24,2018-02-05,11.58,12.05,12.19,11.58,27882.0,600783
