,date,open,close,high,low,volume,code
0,2018-01-02,11.41,11.68,11.73,11.32,131313.0,300054
1,2018-01-03,11.75,11.58,11.75,11.42,111568.0,300054
2,2018-01-04,11.58,11.95,12.06,11.48,207139.0,300054
3,2018-01-05,11.85,11.82,12.23,11.82,134556.0,300054
4,2018-01-08,11.8,11.67,11.87,11.34,186935.0,300054
5,2018-01-09,11.68,12.22,12.25,11.52,176917.0,300054
6,2018-01-10,12.1,12.55,12.69,12.1,212120.0,300054
7,2018-01-11,12.53,12.56,12.63,12.32,94187.0,300054
8,2018-01-12,12.48,12.0,12.55,12.0,128362.0,300054
9,2018-01-15,12.03,12.01,12.24,11.83,124300.0,300054
10,2018-01-16,11.84,11.76,12.13,11.5,147063.0,300054
11,2018-01-17,11.88,11.49,11.98,11.02,161674.0,300054
12,2018-01-18,11.3,11.15,11.49,11.02,130178.0,300054
13,2018-01-19,11.15,10.95,11.23,10.89,113456.0,300054
14,2018-01-22,10.81,11.12,11.25,10.7,87916.0,300054
15,2018-01-23,11.15,10.96,11.18,10.81,108620.0,300054
16,2018-01-24,10.96,11.39,11.45,10.9,131159.0,300054
17,2018-01-25,11.44,11.16,11.53,11.12,101715.0,300054
18,2018-01-26,11.16,11.02,11.25,10.9,81367.0,300054
19,2018-01-29,10.98,11.09,11.19,10.9,76908.0,300054
20,2018-01-30,11.15,11.11,11.34,11.05,54556.0,300054
21,2018-01-31,11.07,10.75,11.1,10.75,71415.0,300054
22,2018-02-01,10.63,9.87,10.7,9.8,165188.0,300054
23,2018-02-02,9.87,10.13,10.3,9.52,80993.0,300054
24,2018-02-05,9.95,9.89,10.33,9.86,70809.0,300054
