,date,open,close,high,low,volume,code
0,2018-01-02,16.0,15.84,16.1,15.62,46880.0,600055
1,2018-01-03,15.8,16.0,16.04,15.67,53321.0,600055
2,2018-01-04,16.03,16.63,16.76,15.92,111644.0,600055
3,2018-01-05,16.63,16.68,16.82,16.36,66643.0,600055
4,2018-01-08,16.65,16.75,17.01,16.44,76438.0,600055
5,2018-01-09,16.67,16.98,17.13,16.57,81625.0,600055
6,2018-01-10,16.86,16.27,16.9,16.21,76975.0,600055
7,2018-01-11,16.28,16.32,16.55,15.9,51154.0,600055
8,2018-01-12,16.27,16.1,16.46,16.01,36221.0,600055
9,2018-01-15,16.1,15.03,16.1,15.0,91618.0,600055
10,2018-01-16,15.02,14.99,15.25,14.71,58355.0,600055
11,2018-01-17,15.0,14.92,15.07,14.3,59427.0,600055
12,2018-01-18,14.82,14.9,15.07,14.8,24713.0,600055
13,2018-01-19,15.35,15.34,15.48,14.9,50685.0,600055
14,2018-01-22,15.32,15.65,16.06,15.11,51240.0,600055
15,2018-01-23,15.6,15.65,15.75,15.38,29075.0,600055
16,2018-01-24,15.58,15.53,15.8,15.32,25509.0,600055
17,2018-01-25,15.42,15.37,15.67,15.35,29047.0,600055
18,2018-01-26,15.32,15.36,15.68,15.17,22440.0,600055
19,2018-01-29,15.38,15.09,15.47,14.61,68404.0,600055
20,2018-01-30,14.86,14.91,15.05,14.75,16889.0,600055
21,2018-01-31,14.82,14.61,14.88,14.5,21234.0,600055
22,2018-02-01,14.52,13.9,14.68,13.81,37673.0,600055
23,2018-02-02,13.86,13.98,14.19,13.42,26430.0,600055
24,2018-02-05,13.8,13.8,13.95,13.53,21576.0,600055
