,date,open,close,high,low,volume,code
0,2018-01-02,13.47,13.56,13.6,13.35,41321.0,002247
1,2018-01-03,13.5,13.45,13.51,12.37,32961.0,002247
2,2018-01-04,13.1,13.32,13.42,13.08,26088.0,002247
3,2018-01-05,13.3,13.06,13.37,13.06,24170.0,002247
4,2018-01-08,13.03,12.93,13.16,12.83,15404.0,002247
5,2018-01-09,12.87,12.85,12.95,12.7,24365.0,002247
6,2018-01-10,12.83,12.82,12.95,12.72,12396.0,002247
7,2018-01-11,12.82,12.85,12.9,12.63,15623.0,002247
8,2018-01-12,12.85,12.71,12.85,12.69,14072.0,002247
9,2018-01-15,12.59,12.36,12.8,12.32,16319.0,002247
10,2018-01-16,12.35,12.45,12.64,12.21,8809.0,002247
11,2018-01-17,12.45,12.38,12.49,12.26,13320.0,002247
12,2018-01-18,12.38,12.29,12.38,12.23,11461.0,002247
13,2018-01-19,12.36,12.53,12.6,12.2,16142.0,002247
14,2018-01-22,12.41,12.45,12.8,12.33,31739.0,002247
15,2018-01-23,12.4,12.47,12.54,12.36,22131.0,002247
16,2018-01-24,12.45,12.55,12.72,12.39,31469.0,002247
17,2018-01-25,12.48,12.77,12.9,12.48,37241.0,002247
18,2018-01-26,12.74,12.78,12.9,12.6,13662.0,002247
19,2018-01-29,12.73,12.67,12.85,12.53,17413.0,002247
20,2018-01-30,12.83,12.8,12.85,12.67,16973.0,002247
21,2018-01-31,12.73,12.43,12.8,12.41,15985.0,002247
22,2018-02-01,12.51,12.19,12.53,11.91,34238.0,002247
23,2018-02-02,12.03,12.45,12.64,11.2,36969.0,002247
24,2018-02-05,12.56,12.3,12.56,12.22,17973.0,002247
