,date,open,close,high,low,volume,code
0,2018-01-02,11.93,11.92,12.0,11.83,6534.0,300119
1,2018-01-03,11.86,11.94,11.97,11.84,9041.0,300119
2,2018-01-04,11.94,11.91,12.05,11.9,8802.0,300119
3,2018-01-05,11.92,11.9,12.03,11.86,5265.0,300119
4,2018-01-08,11.9,11.99,11.99,11.88,7974.0,300119
5,2018-01-09,12.0,12.15,12.25,11.95,16247.0,300119
6,2018-01-10,12.12,12.1,12.2,11.93,9288.0,300119
7,2018-01-11,12.0,12.1,12.16,11.95,9538.0,300119
8,2018-01-12,12.1,11.94,12.1,11.75,10739.0,300119
9,2018-01-15,11.9,11.54,11.97,11.38,11999.0,300119
10,2018-01-16,11.5,11.54,11.63,11.49,5320.0,300119
11,2018-01-17,11.53,11.59,11.67,11.46,6128.0,300119
12,2018-01-18,11.63,11.63,11.68,11.55,4907.0,300119
13,2018-01-19,11.67,11.52,11.76,11.52,6937.0,300119
14,2018-01-22,11.51,11.74,11.74,11.49,9821.0,300119
15,2018-01-23,11.77,11.64,11.8,11.63,7121.0,300119
16,2018-01-24,11.61,11.75,11.75,11.54,11907.0,300119
17,2018-01-25,11.75,11.79,11.88,11.68,11413.0,300119
18,2018-01-26,11.75,11.65,11.78,11.64,10142.0,300119
19,2018-01-29,11.76,11.53,11.76,11.53,7390.0,300119
20,2018-01-30,11.53,11.59,11.62,11.5,4209.0,300119
21,2018-01-31,11.47,10.43,11.47,10.43,35513.0,300119
22,2018-02-01,10.43,9.85,10.64,9.85,21504.0,300119
23,2018-02-02,9.86,10.0,10.09,9.49,23422.0,300119
24,2018-02-05,9.98,9.63,9.98,9.5,19778.0,300119
