,date,open,close,high,low,volume,code
0,2018-01-02,10.49,10.6,10.64,10.33,8928.0,600721
1,2018-01-03,10.45,10.52,10.58,10.41,8081.0,600721
2,2018-01-04,10.5,11.57,11.57,10.43,28772.0,600721
3,2018-01-05,11.35,11.19,11.5,11.1,30378.0,600721
4,2018-01-08,11.18,11.44,11.95,11.11,34969.0,600721
5,2018-01-09,11.42,11.4,11.84,11.26,25787.0,600721
6,2018-01-10,11.36,11.06,11.36,10.92,24935.0,600721
7,2018-01-11,11.02,10.73,11.1,10.59,38716.0,600721
8,2018-01-12,10.6,10.73,10.83,10.53,27231.0,600721
9,2018-01-15,10.65,10.1,10.65,10.05,38060.0,600721
10,2018-01-16,10.15,10.18,10.2,10.04,13290.0,600721
11,2018-01-17,10.24,10.3,10.32,10.07,10713.0,600721
12,2018-01-18,10.22,10.25,10.33,10.19,9168.0,600721
13,2018-01-19,10.27,10.25,10.36,10.21,6848.0,600721
14,2018-01-22,10.27,10.41,10.47,10.13,15046.0,600721
15,2018-01-23,10.41,10.33,10.51,10.25,11742.0,600721
16,2018-01-24,10.25,10.24,10.33,10.12,14039.0,600721
17,2018-01-25,10.28,10.28,10.44,10.2,12392.0,600721
18,2018-01-26,10.24,10.22,10.3,10.17,11599.0,600721
19,2018-01-29,10.23,10.04,10.24,9.97,18435.0,600721
20,2018-01-30,10.0,10.03,10.06,9.96,9046.0,600721
21,2018-01-31,10.0,9.41,10.01,9.33,26727.0,600721
22,2018-02-01,8.7,8.47,9.0,8.47,52777.0,600721
23,2018-02-02,8.1,8.0,8.3,7.62,33863.0,600721
24,2018-02-05,7.98,7.92,8.02,7.79,17766.0,600721
