,date,open,close,high,low,volume,code
0,2018-01-02,10.7,10.85,10.95,10.59,35305.0,002700
1,2018-01-03,10.8,10.86,10.9,10.7,39198.0,002700
2,2018-01-04,10.8,10.78,10.97,10.74,30251.0,002700
3,2018-01-05,10.76,10.68,10.94,10.66,28476.0,002700
4,2018-01-08,10.65,10.5,10.7,10.39,34044.0,002700
5,2018-01-09,10.5,10.5,10.65,10.4,18841.0,002700
6,2018-01-10,10.51,10.87,10.88,10.45,60860.0,002700
7,2018-01-11,10.92,10.81,10.96,10.73,43856.0,002700
8,2018-01-12,10.76,10.55,10.81,10.55,24738.0,002700
9,2018-01-15,10.52,10.58,10.85,10.5,25386.0,002700
10,2018-01-16,10.31,9.75,10.31,9.72,69726.0,002700
11,2018-01-17,9.74,9.49,9.83,9.11,38390.0,002700
12,2018-01-18,9.5,10.13,10.13,9.5,27275.0,002700
13,2018-01-19,9.97,10.15,10.16,9.75,24001.0,002700
14,2018-01-22,10.0,9.96,10.07,9.86,10783.0,002700
15,2018-01-23,9.9,9.8,9.95,9.69,15817.0,002700
16,2018-01-24,9.84,10.19,10.19,9.75,33167.0,002700
17,2018-01-25,10.09,10.01,10.1,9.96,11325.0,002700
18,2018-01-26,10.01,9.99,10.08,9.96,6896.0,002700
19,2018-01-29,9.99,9.89,10.04,9.79,8570.0,002700
20,2018-01-30,9.89,9.73,9.89,9.61,10095.0,002700
21,2018-01-31,9.72,9.87,9.87,9.58,10648.0,002700
22,2018-02-01,9.8,9.38,9.83,9.28,10321.0,002700
23,2018-02-02,9.4,9.46,9.57,9.31,6650.0,002700
24,2018-02-05,9.39,9.26,9.39,9.15,5977.0,002700
