,date,open,close,high,low,volume,code
0,2018-01-02,7.9,7.92,8.01,7.86,101761.0,600280
1,2018-01-03,8.0,8.03,8.08,7.92,100206.0,600280
2,2018-01-04,8.0,8.04,8.12,7.94,75770.0,600280
3,2018-01-05,8.18,8.17,8.26,8.02,111743.0,600280
4,2018-01-08,8.18,8.18,8.23,8.13,62782.0,600280
5,2018-01-09,8.19,8.1,8.21,8.0,79414.0,600280
6,2018-01-10,8.09,8.12,8.16,8.01,87542.0,600280
7,2018-01-11,8.15,8.26,8.5,8.1,97708.0,600280
8,2018-01-12,8.26,8.16,8.29,8.12,151681.0,600280
9,2018-01-15,8.16,7.83,8.16,7.8,76245.0,600280
10,2018-01-16,7.82,7.73,7.91,7.68,105875.0,600280
11,2018-01-17,7.73,7.66,7.82,7.55,81790.0,600280
12,2018-01-18,7.66,7.59,7.67,7.52,63366.0,600280
13,2018-01-19,7.61,7.41,7.61,7.3,115280.0,600280
14,2018-01-22,7.39,7.67,7.7,7.36,135140.0,600280
15,2018-01-23,7.7,7.69,7.78,7.62,70688.0,600280
16,2018-01-24,7.68,7.72,7.78,7.64,49826.0,600280
17,2018-01-25,7.72,7.6,7.72,7.56,74155.0,600280
18,2018-01-26,7.57,7.5,7.6,7.42,62108.0,600280
19,2018-01-29,7.56,7.51,7.56,7.43,51682.0,600280
20,2018-01-30,7.51,7.52,7.66,7.45,65035.0,600280
21,2018-01-31,7.49,7.41,7.57,7.39,52381.0,600280
22,2018-02-01,7.42,7.28,7.46,7.0,90815.0,600280
23,2018-02-02,7.3,7.33,7.39,7.18,45922.0,600280
24,2018-02-05,7.31,7.66,7.83,7.21,91866.0,600280
