,date,open,close,high,low,volume,code
0,2018-01-02,16.8,16.87,16.96,16.69,8069.0,002667
1,2018-01-03,16.93,16.85,17.05,16.8,10647.0,002667
2,2018-01-04,16.73,16.62,16.89,16.6,12334.0,002667
3,2018-01-05,16.65,16.66,16.76,16.55,11050.0,002667
4,2018-01-08,16.66,16.54,16.69,16.39,9533.0,002667
5,2018-01-09,16.4,16.52,16.73,16.38,10340.0,002667
6,2018-01-10,16.52,16.55,16.58,16.4,9704.0,002667
7,2018-01-11,16.47,16.71,16.75,16.4,14908.0,002667
8,2018-01-12,16.66,16.67,16.72,16.58,9282.0,002667
9,2018-01-15,16.68,16.44,16.69,15.91,25809.0,002667
10,2018-01-16,16.34,16.45,16.49,16.22,7432.0,002667
11,2018-01-17,16.45,16.1,16.45,15.95,11399.0,002667
12,2018-01-18,16.2,16.05,16.2,15.96,8690.0,002667
13,2018-01-19,16.05,16.11,16.13,15.91,8603.0,002667
14,2018-01-22,16.03,16.01,16.11,15.72,8691.0,002667
15,2018-01-23,16.02,16.35,16.41,15.99,13652.0,002667
16,2018-01-24,16.38,16.22,16.45,16.18,8745.0,002667
17,2018-01-25,16.22,16.16,16.45,16.16,10362.0,002667
18,2018-01-26,16.16,16.22,16.25,16.04,6638.0,002667
19,2018-01-29,16.25,15.73,16.25,15.7,10767.0,002667
20,2018-01-30,15.75,15.65,15.8,15.58,10708.0,002667
21,2018-01-31,15.62,14.82,15.62,14.82,14781.0,002667
22,2018-02-01,14.82,14.17,15.0,14.03,16426.0,002667
23,2018-02-02,14.06,13.55,14.08,13.3,19499.0,002667
24,2018-02-05,13.33,13.66,13.75,13.26,10099.0,002667
