,date,open,close,high,low,volume,code
0,2018-01-02,28.87,28.1,28.87,27.93,3994.0,002862
1,2018-01-03,28.24,28.13,28.24,27.67,2708.0,002862
2,2018-01-04,27.88,28.0,28.2,27.72,2055.0,002862
3,2018-01-05,27.84,28.6,30.76,27.84,6215.0,002862
4,2018-01-08,28.58,28.56,28.76,27.93,3943.0,002862
5,2018-01-09,28.56,28.7,29.3,28.32,3493.0,002862
6,2018-01-10,28.58,27.44,28.71,27.15,4870.0,002862
7,2018-01-11,27.48,27.88,27.98,27.21,3717.0,002862
8,2018-01-12,27.88,27.82,27.99,27.55,2668.0,002862
9,2018-01-15,27.58,26.88,27.81,26.11,4460.0,002862
10,2018-01-16,26.58,27.2,27.87,26.2,3376.0,002862
11,2018-01-17,27.2,27.76,27.95,26.8,4251.0,002862
12,2018-01-18,27.78,27.79,27.98,27.5,2952.0,002862
13,2018-01-19,27.75,27.4,28.21,27.1,3229.0,002862
14,2018-01-22,27.21,27.15,27.5,26.76,3106.0,002862
15,2018-01-23,27.3,27.18,27.55,26.88,3112.0,002862
16,2018-01-24,27.4,27.6,27.72,27.1,5434.0,002862
17,2018-01-25,27.4,28.3,28.56,27.4,11261.0,002862
18,2018-01-26,27.86,28.38,28.66,27.3,6705.0,002862
19,2018-01-29,28.4,28.58,28.93,28.25,6351.0,002862
20,2018-01-30,28.45,28.5,28.61,28.26,3008.0,002862
21,2018-01-31,28.5,28.2,28.7,27.48,3379.0,002862
22,2018-02-01,28.0,27.63,28.09,26.0,5039.0,002862
23,2018-02-02,27.09,26.8,27.38,26.4,1121.0,002862
24,2018-02-05,26.37,26.79,27.13,26.31,1285.0,002862
