,date,open,close,high,low,volume,code
0,2018-01-02,5.6,5.64,5.67,5.55,18077.0,000570
1,2018-01-03,5.65,5.71,5.73,5.63,27128.0,000570
2,2018-01-04,5.72,5.7,5.75,5.67,14047.0,000570
3,2018-01-05,5.69,5.78,5.79,5.68,26175.0,000570
4,2018-01-08,5.75,5.77,5.78,5.71,16076.0,000570
5,2018-01-09,5.75,5.78,5.83,5.75,16574.0,000570
6,2018-01-10,5.77,5.68,5.81,5.63,19044.0,000570
7,2018-01-11,5.67,5.7,5.71,5.63,12394.0,000570
8,2018-01-12,5.72,5.67,5.76,5.66,10721.0,000570
9,2018-01-15,5.67,5.45,5.68,5.45,31259.0,000570
10,2018-01-16,5.43,5.47,5.53,5.4,22605.0,000570
11,2018-01-17,5.47,5.49,5.52,5.42,18391.0,000570
12,2018-01-18,5.45,5.5,5.51,5.45,14265.0,000570
13,2018-01-19,5.51,5.52,5.56,5.5,18420.0,000570
14,2018-01-22,5.5,5.55,5.56,5.45,14421.0,000570
15,2018-01-23,5.54,5.57,5.58,5.51,14077.0,000570
16,2018-01-24,5.59,5.57,5.59,5.52,13872.0,000570
17,2018-01-25,5.54,5.54,5.6,5.54,15767.0,000570
18,2018-01-26,5.54,5.56,5.58,5.53,13332.0,000570
19,2018-01-29,5.54,5.48,5.59,5.45,17508.0,000570
20,2018-01-30,5.47,5.46,5.5,5.41,15067.0,000570
21,2018-01-31,5.43,5.29,5.45,5.25,20761.0,000570
22,2018-02-01,5.28,5.0,5.31,4.98,34467.0,000570
23,2018-02-02,4.99,4.83,5.0,4.78,28669.0,000570
24,2018-02-05,4.74,4.83,4.87,4.72,14967.0,000570
