,date,open,close,high,low,volume,code
0,2018-01-02,10.43,10.33,10.48,10.26,24793.0,600180
1,2018-01-03,10.33,10.43,10.45,10.31,15146.0,600180
2,2018-01-04,10.38,10.62,10.65,10.35,22296.0,600180
3,2018-01-05,10.57,10.67,10.8,10.55,21370.0,600180
4,2018-01-08,10.61,10.64,10.8,10.53,24855.0,600180
5,2018-01-09,10.64,10.81,10.83,10.51,22821.0,600180
6,2018-01-10,10.82,10.76,10.92,10.63,16139.0,600180
7,2018-01-11,10.65,10.9,11.18,10.65,57162.0,600180
8,2018-01-12,10.96,10.54,10.96,10.5,45642.0,600180
9,2018-01-15,10.51,10.26,10.57,10.15,38875.0,600180
10,2018-01-16,10.2,10.29,10.34,10.2,17198.0,600180
11,2018-01-17,10.26,10.26,10.28,10.15,19442.0,600180
12,2018-01-18,10.27,10.38,10.4,10.25,13400.0,600180
13,2018-01-19,10.34,10.34,10.44,10.29,12681.0,600180
14,2018-01-22,10.25,11.37,11.37,10.21,87107.0,600180
15,2018-01-23,11.65,11.55,12.19,11.44,194723.0,600180
16,2018-01-24,11.16,11.46,11.88,11.01,110985.0,600180
17,2018-01-25,11.66,11.73,12.3,11.6,123421.0,600180
18,2018-01-26,11.6,11.83,11.87,11.3,80552.0,600180
19,2018-01-29,11.82,11.54,12.0,11.34,78042.0,600180
20,2018-01-30,11.42,11.47,11.65,11.31,39135.0,600180
21,2018-01-31,11.36,11.07,11.37,11.05,38322.0,600180
22,2018-02-01,11.07,10.38,11.21,10.02,72319.0,600180
23,2018-02-02,10.27,10.07,10.38,9.35,51020.0,600180
24,2018-02-05,10.0,10.01,10.06,9.5,29623.0,600180
