,date,open,close,high,low,volume,code
0,2018-01-02,13.24,13.29,13.35,13.13,18471.0,600826
1,2018-01-03,13.24,13.41,13.47,13.2,19417.0,600826
2,2018-01-04,13.36,13.59,13.62,13.3,19937.0,600826
3,2018-01-05,13.5,13.47,13.55,13.38,24030.0,600826
4,2018-01-08,13.4,13.42,13.46,13.27,15408.0,600826
5,2018-01-09,13.35,13.58,13.87,13.32,42300.0,600826
6,2018-01-10,13.52,13.43,13.61,13.31,15775.0,600826
7,2018-01-11,13.4,13.58,13.7,13.38,20443.0,600826
8,2018-01-12,13.51,13.5,13.66,13.45,12407.0,600826
9,2018-01-15,13.5,13.04,13.51,13.02,17202.0,600826
10,2018-01-16,13.12,13.09,13.16,13.0,17807.0,600826
11,2018-01-17,13.13,13.18,13.28,13.03,16548.0,600826
12,2018-01-18,13.23,13.14,13.23,13.1,12647.0,600826
13,2018-01-19,13.13,13.41,13.44,13.06,23472.0,600826
14,2018-01-22,13.32,13.36,13.44,13.27,21309.0,600826
15,2018-01-23,13.37,13.45,13.46,13.31,17912.0,600826
16,2018-01-24,13.42,13.54,13.57,13.33,21863.0,600826
17,2018-01-25,13.95,13.88,14.47,13.87,78948.0,600826
18,2018-01-26,13.6,13.72,13.85,13.56,29712.0,600826
19,2018-01-29,13.63,13.33,13.68,13.31,24105.0,600826
20,2018-01-30,13.29,13.42,13.65,13.29,18565.0,600826
21,2018-01-31,13.41,13.06,13.41,12.96,23738.0,600826
22,2018-02-01,13.14,12.46,13.14,12.44,29410.0,600826
23,2018-02-02,12.4,12.22,12.5,12.0,18153.0,600826
24,2018-02-05,12.05,12.13,12.3,11.96,14301.0,600826
