,date,open,close,high,low,volume,code
0,2018-01-18,12.25,12.25,12.25,12.25,15247.0,000638
1,2018-01-19,12.24,11.28,12.24,11.15,201274.0,000638
2,2018-01-22,10.82,10.5,10.82,10.15,168281.0,000638
3,2018-01-23,10.31,10.67,11.25,10.2,132701.0,000638
4,2018-01-24,10.7,10.76,11.04,10.4,102330.0,000638
5,2018-01-25,10.6,10.65,10.95,10.45,70205.0,000638
6,2018-01-26,10.64,10.92,11.29,10.52,116901.0,000638
7,2018-01-29,10.68,10.64,10.86,10.52,70022.0,000638
8,2018-01-30,10.53,10.66,10.81,10.53,53519.0,000638
9,2018-01-31,10.66,10.21,10.66,10.01,73165.0,000638
10,2018-02-01,10.17,9.19,10.3,9.19,71469.0,000638
11,2018-02-02,8.59,8.3,9.0,8.29,82930.0,000638
