,date,open,close,high,low,volume,code
0,2018-01-02,21.23,20.85,21.29,20.66,36223.0,002101
1,2018-01-03,20.78,20.87,21.05,20.59,28438.0,002101
2,2018-01-04,20.85,20.75,20.93,20.66,18151.0,002101
3,2018-01-05,20.7,20.62,20.86,20.48,23118.0,002101
4,2018-01-08,20.47,20.59,20.65,20.27,29389.0,002101
5,2018-01-09,20.51,20.61,20.72,20.51,18641.0,002101
6,2018-01-10,20.61,20.35,20.69,20.03,23584.0,002101
7,2018-01-11,20.34,20.4,20.45,20.18,17100.0,002101
8,2018-01-12,20.41,20.37,20.43,20.02,20623.0,002101
9,2018-01-15,20.3,19.96,20.3,19.9,18662.0,002101
10,2018-01-16,19.97,19.86,20.09,19.57,40607.0,002101
11,2018-01-17,19.84,19.89,19.94,19.4,16043.0,002101
12,2018-01-18,19.82,20.05,20.09,19.82,18797.0,002101
13,2018-01-19,20.02,19.91,20.16,19.91,16474.0,002101
14,2018-01-22,19.9,20.08,20.12,19.59,20080.0,002101
15,2018-01-23,20.1,19.99,20.17,19.91,10939.0,002101
16,2018-01-24,19.96,20.17,20.2,19.95,17033.0,002101
17,2018-01-25,20.12,20.07,20.27,20.02,16422.0,002101
18,2018-01-26,20.16,20.02,20.17,20.0,10204.0,002101
19,2018-01-29,20.21,20.05,20.21,20.0,14026.0,002101
20,2018-01-30,20.18,19.91,20.18,19.88,11832.0,002101
21,2018-01-31,20.35,20.14,20.35,19.97,20945.0,002101
22,2018-02-01,20.56,20.02,20.56,19.98,32646.0,002101
23,2018-02-02,19.75,20.34,20.53,18.08,42095.0,002101
24,2018-02-05,20.97,20.35,20.97,20.02,63794.0,002101
