,date,open,close,high,low,volume,code
0,2018-01-02,11.17,11.2,11.29,11.12,18369.0,000676
1,2018-01-03,11.21,11.37,11.4,11.16,27527.0,000676
2,2018-01-04,11.46,11.53,11.8,11.43,45748.0,000676
3,2018-01-05,11.58,11.45,11.58,11.4,21454.0,000676
4,2018-01-08,11.46,11.36,11.46,11.2,18826.0,000676
5,2018-01-09,11.5,11.39,11.5,11.29,18382.0,000676
6,2018-01-10,11.35,11.15,11.4,11.13,28328.0,000676
7,2018-01-11,11.23,11.49,11.54,11.07,32832.0,000676
8,2018-01-12,11.49,11.3,11.55,11.28,21294.0,000676
9,2018-01-15,11.33,10.99,11.33,10.97,22045.0,000676
10,2018-01-16,10.89,11.1,11.2,10.88,21491.0,000676
11,2018-01-17,11.11,10.95,11.11,10.73,22415.0,000676
12,2018-01-18,10.95,10.79,11.09,10.71,23378.0,000676
13,2018-01-19,10.82,10.71,10.86,10.7,18434.0,000676
14,2018-01-22,10.67,10.99,11.07,10.62,33528.0,000676
15,2018-01-23,10.87,11.03,11.05,10.86,20092.0,000676
16,2018-01-24,11.03,11.29,11.32,10.8,42643.0,000676
17,2018-01-25,11.29,11.18,11.48,11.18,27439.0,000676
18,2018-01-26,11.15,11.37,11.39,11.1,27124.0,000676
19,2018-01-29,11.4,11.11,11.49,11.1,23925.0,000676
20,2018-01-30,11.12,11.73,11.75,11.11,63217.0,000676
21,2018-01-31,11.68,12.21,12.78,11.61,150686.0,000676
22,2018-02-01,11.91,11.7,12.25,11.5,90288.0,000676
23,2018-02-02,11.73,12.1,12.33,11.2,70095.0,000676
24,2018-02-05,11.91,11.78,11.91,11.58,47619.0,000676
