,date,open,close,high,low,volume,code
0,2018-01-02,17.98,17.79,17.98,17.65,33541.0,002114
1,2018-01-03,17.84,18.09,18.35,17.78,64590.0,002114
2,2018-01-04,17.86,18.04,18.2,17.75,50827.0,002114
3,2018-01-05,18.12,18.44,18.83,18.03,82523.0,002114
4,2018-01-08,18.2,18.45,18.75,17.92,82336.0,002114
5,2018-01-09,18.66,18.66,18.9,18.56,93532.0,002114
6,2018-01-10,18.5,18.22,18.74,18.11,66218.0,002114
7,2018-01-11,18.22,18.33,18.5,18.15,34027.0,002114
8,2018-01-12,18.21,18.3,18.43,18.11,39438.0,002114
9,2018-01-15,18.35,17.83,18.35,17.73,45938.0,002114
10,2018-01-16,17.77,17.6,17.86,17.4,43571.0,002114
11,2018-01-17,17.63,17.4,17.63,17.2,26593.0,002114
12,2018-01-18,17.36,17.33,17.47,17.25,27296.0,002114
13,2018-01-19,17.34,17.31,17.37,17.17,31124.0,002114
14,2018-01-22,17.28,17.49,17.56,17.18,32985.0,002114
15,2018-01-23,17.48,18.06,18.15,17.41,78409.0,002114
16,2018-01-24,18.12,18.05,18.38,17.8,56473.0,002114
17,2018-01-25,18.3,18.13,18.44,18.04,51208.0,002114
18,2018-01-26,18.0,17.61,18.05,17.59,37994.0,002114
19,2018-01-29,18.0,18.29,18.4,17.93,97525.0,002114
20,2018-01-30,18.12,18.43,18.75,18.06,112192.0,002114
21,2018-01-31,18.3,18.1,18.42,17.83,64056.0,002114
22,2018-02-01,18.12,17.55,18.22,17.0,73371.0,002114
23,2018-02-02,17.51,17.81,18.0,16.82,43070.0,002114
24,2018-02-05,18.1,17.65,18.1,17.48,31411.0,002114
