,date,open,close,high,low,volume,code
0,2018-01-02,10.4,10.47,10.5,10.31,43947.0,002167
1,2018-01-03,10.5,10.56,10.75,10.49,67912.0,002167
2,2018-01-04,10.53,10.68,10.73,10.52,63498.0,002167
3,2018-01-05,10.68,10.59,10.74,10.55,55266.0,002167
4,2018-01-08,10.54,10.66,10.73,10.45,54044.0,002167
5,2018-01-09,10.6,10.51,10.72,10.45,58845.0,002167
6,2018-01-10,10.51,10.44,10.61,10.36,66575.0,002167
7,2018-01-11,10.45,10.44,10.56,10.38,43768.0,002167
8,2018-01-12,10.45,10.23,10.46,10.2,56465.0,002167
9,2018-01-15,10.13,9.53,10.22,9.25,136461.0,002167
10,2018-01-16,9.5,9.35,9.58,9.28,100467.0,002167
11,2018-01-17,9.35,9.33,9.38,9.16,56845.0,002167
12,2018-01-18,9.41,9.31,9.43,9.28,53473.0,002167
13,2018-01-19,9.39,9.43,9.43,9.27,93845.0,002167
14,2018-01-22,9.38,9.44,9.48,9.26,67170.0,002167
15,2018-01-23,9.59,9.8,9.98,9.58,147359.0,002167
16,2018-01-24,9.69,9.66,9.73,9.55,75497.0,002167
17,2018-01-25,9.79,9.71,9.95,9.66,76548.0,002167
18,2018-01-26,9.73,9.61,9.79,9.58,54954.0,002167
19,2018-01-29,9.65,9.49,9.71,9.47,44347.0,002167
20,2018-01-30,9.45,9.54,9.85,9.43,47987.0,002167
21,2018-01-31,9.52,9.34,9.55,9.18,60634.0,002167
22,2018-02-01,9.49,8.67,9.5,8.63,102165.0,002167
23,2018-02-02,8.71,8.66,8.74,8.19,79636.0,002167
24,2018-02-05,8.41,8.63,8.89,8.33,54612.0,002167
