,date,open,close,high,low,volume,code
0,2018-01-02,7.26,7.58,7.93,7.09,233445.0,600722
1,2018-01-03,7.59,7.8,7.9,7.46,263556.0,600722
2,2018-01-04,7.7,7.67,7.78,7.6,151223.0,600722
3,2018-01-05,7.67,7.6,7.76,7.58,102818.0,600722
4,2018-01-08,7.7,7.58,7.7,7.53,86903.0,600722
5,2018-01-09,7.52,7.39,7.6,7.38,101950.0,600722
6,2018-01-10,7.4,7.23,7.49,7.1,105735.0,600722
7,2018-01-11,7.22,7.29,7.35,7.1,73129.0,600722
8,2018-01-12,7.3,7.14,7.31,7.12,66750.0,600722
9,2018-01-15,7.15,7.02,7.18,6.98,68055.0,600722
10,2018-01-16,7.0,7.11,7.12,6.96,50669.0,600722
11,2018-01-17,7.1,7.27,7.29,6.83,108904.0,600722
12,2018-01-18,7.2,7.31,7.5,7.2,96169.0,600722
13,2018-01-19,7.28,7.2,7.37,7.16,59124.0,600722
14,2018-01-22,7.25,7.38,7.47,7.19,80855.0,600722
15,2018-01-23,7.3,7.34,7.4,7.3,49237.0,600722
16,2018-01-24,7.3,7.29,7.38,7.18,63917.0,600722
17,2018-01-25,7.27,7.54,7.86,7.24,177686.0,600722
18,2018-01-26,7.43,7.45,7.57,7.41,91801.0,600722
19,2018-01-29,7.49,7.59,7.68,7.41,101489.0,600722
20,2018-01-30,7.64,7.46,7.64,7.46,70677.0,600722
21,2018-01-31,7.4,7.15,7.45,7.1,83202.0,600722
22,2018-02-01,7.18,6.45,7.25,6.44,116990.0,600722
23,2018-02-02,6.44,6.29,6.44,5.93,71102.0,600722
24,2018-02-05,6.21,6.35,6.55,6.0,51649.0,600722
