,date,open,close,high,low,volume,code
0,2018-01-02,11.49,11.65,11.76,11.41,43869.0,601137
1,2018-01-03,11.66,11.97,12.1,11.54,49151.0,601137
2,2018-01-04,11.96,11.85,11.99,11.73,45085.0,601137
3,2018-01-05,11.85,11.82,11.94,11.75,17568.0,601137
4,2018-01-08,11.78,11.86,11.88,11.67,28740.0,601137
5,2018-01-09,12.05,12.12,12.49,12.01,64153.0,601137
6,2018-01-10,12.01,11.75,12.09,11.7,45946.0,601137
7,2018-01-11,11.77,12.19,12.25,11.77,51297.0,601137
8,2018-01-12,12.17,11.87,12.21,11.8,43861.0,601137
9,2018-01-15,11.88,11.81,11.93,11.62,31901.0,601137
10,2018-01-16,11.85,11.86,12.04,11.74,28001.0,601137
11,2018-01-17,11.86,11.45,11.88,11.27,50644.0,601137
12,2018-01-18,11.47,11.26,11.5,11.18,40241.0,601137
13,2018-01-19,11.26,11.31,11.41,11.22,24492.0,601137
14,2018-01-22,11.31,11.42,11.46,11.23,21715.0,601137
15,2018-01-23,11.43,11.57,11.61,11.37,23788.0,601137
16,2018-01-24,11.55,11.62,11.64,11.38,27385.0,601137
17,2018-01-25,11.62,11.58,11.7,11.5,22122.0,601137
18,2018-01-26,11.52,11.42,11.59,11.31,24032.0,601137
19,2018-01-29,11.35,11.17,11.45,11.1,23194.0,601137
20,2018-01-30,11.18,11.42,11.46,11.13,27787.0,601137
21,2018-01-31,11.33,11.17,11.37,11.1,20418.0,601137
22,2018-02-01,11.17,10.87,11.22,10.77,31888.0,601137
23,2018-02-02,10.2,10.76,10.86,10.2,22909.0,601137
24,2018-02-05,10.39,10.46,10.69,10.39,26813.0,601137
