,date,open,close,high,low,volume,code
0,2018-01-02,26.82,27.36,27.37,26.52,72640.0,002153
1,2018-01-03,27.2,27.54,27.72,27.19,79912.0,002153
2,2018-01-04,27.4,26.95,27.53,26.86,80890.0,002153
3,2018-01-05,27.05,27.0,27.48,26.9,69768.0,002153
4,2018-01-08,26.83,25.73,27.02,25.39,108101.0,002153
5,2018-01-09,25.55,25.89,25.94,25.13,67619.0,002153
6,2018-01-10,25.74,26.6,26.8,25.42,93197.0,002153
7,2018-01-11,26.28,27.22,27.5,25.7,105460.0,002153
8,2018-01-12,26.99,26.9,27.24,26.75,59847.0,002153
9,2018-01-15,26.61,25.85,26.85,25.68,74459.0,002153
10,2018-01-16,25.61,25.2,26.07,25.02,69177.0,002153
11,2018-01-17,25.0,25.42,25.85,23.8,95400.0,002153
12,2018-01-18,25.05,24.79,25.56,24.78,36029.0,002153
13,2018-01-19,24.53,24.15,24.9,24.06,78176.0,002153
14,2018-01-22,23.9,25.12,25.32,23.9,72091.0,002153
15,2018-01-23,25.23,24.94,25.38,24.8,40676.0,002153
16,2018-01-24,25.09,27.29,27.3,24.5,119894.0,002153
17,2018-01-25,27.39,26.66,28.18,26.65,94960.0,002153
18,2018-01-26,26.7,26.59,27.27,26.51,48836.0,002153
19,2018-01-29,26.52,25.45,26.8,25.39,67228.0,002153
20,2018-01-30,25.58,25.46,25.91,25.35,34482.0,002153
21,2018-01-31,25.6,25.32,25.6,24.65,37044.0,002153
22,2018-02-01,25.25,25.2,25.4,24.02,42714.0,002153
23,2018-02-02,25.02,25.81,26.47,24.8,65418.0,002153
24,2018-02-05,25.38,25.43,25.8,25.0,27429.0,002153
