,date,open,close,high,low,volume,code
0,2018-01-02,20.0,19.99,20.1,19.79,9218.0,603698
1,2018-01-03,19.97,20.15,20.26,19.77,13223.0,603698
2,2018-01-04,20.18,20.12,20.43,20.1,12287.0,603698
3,2018-01-05,20.15,20.02,20.15,19.89,8767.0,603698
4,2018-01-08,20.0,19.76,20.0,19.68,8548.0,603698
5,2018-01-09,19.86,19.82,19.95,19.71,7116.0,603698
6,2018-01-10,19.78,19.89,19.94,19.76,10295.0,603698
7,2018-01-11,19.81,20.02,20.06,19.76,9374.0,603698
8,2018-01-12,20.03,19.83,20.11,19.71,7968.0,603698
9,2018-01-15,19.78,18.92,19.78,18.91,14266.0,603698
10,2018-01-16,18.87,19.04,19.28,18.85,9498.0,603698
11,2018-01-17,19.0,18.89,19.03,18.58,8851.0,603698
12,2018-01-18,18.89,18.9,18.98,18.86,5017.0,603698
13,2018-01-19,19.04,19.22,19.34,18.75,10816.0,603698
14,2018-01-22,19.22,19.11,19.4,18.78,9443.0,603698
15,2018-01-23,19.01,19.12,19.22,18.96,6846.0,603698
16,2018-01-24,19.13,19.33,19.43,19.01,10363.0,603698
17,2018-01-25,19.27,19.5,19.75,19.17,14602.0,603698
18,2018-01-26,19.5,19.35,19.65,19.31,8313.0,603698
19,2018-01-29,19.3,19.8,20.29,19.21,18995.0,603698
20,2018-01-30,19.82,19.91,19.99,19.7,9816.0,603698
21,2018-01-31,19.9,19.03,19.9,18.91,12149.0,603698
22,2018-02-01,19.0,18.29,19.2,18.27,8578.0,603698
23,2018-02-02,18.2,17.99,18.66,17.88,11479.0,603698
24,2018-02-05,18.0,17.95,18.07,17.91,5359.0,603698
