,date,open,close,high,low,volume,code
0,2018-01-02,16.2,16.47,16.48,16.2,4544.0,000042
1,2018-01-03,16.4,16.68,16.78,16.38,8341.0,000042
2,2018-01-04,16.67,16.69,16.75,16.41,6885.0,000042
3,2018-01-05,16.67,18.06,18.36,16.66,58735.0,000042
4,2018-01-08,18.04,19.52,19.59,18.03,70214.0,000042
5,2018-01-09,19.4,19.07,19.56,19.0,31672.0,000042
6,2018-01-15,19.13,17.6,19.28,17.33,30591.0,000042
7,2018-01-16,17.9,18.39,18.65,17.66,35620.0,000042
8,2018-01-17,18.28,17.31,18.38,17.21,28765.0,000042
9,2018-01-18,17.48,17.77,17.86,17.33,17761.0,000042
10,2018-01-19,17.8,17.29,17.96,17.26,13294.0,000042
11,2018-01-22,17.27,17.1,17.27,16.67,12949.0,000042
12,2018-01-23,17.11,17.2,17.35,16.88,16328.0,000042
13,2018-01-24,17.03,17.0,17.36,16.78,11078.0,000042
14,2018-01-25,16.97,16.97,17.14,16.88,11940.0,000042
15,2018-01-26,16.97,17.07,17.25,16.92,15789.0,000042
16,2018-01-29,17.04,16.73,17.17,16.44,18326.0,000042
17,2018-01-30,16.45,16.7,16.79,16.45,4479.0,000042
18,2018-01-31,16.46,16.93,17.18,16.46,11554.0,000042
19,2018-02-01,16.71,16.5,17.07,16.36,22004.0,000042
20,2018-02-02,16.38,15.88,16.43,15.35,16285.0,000042
21,2018-02-05,15.86,15.87,15.97,15.42,9737.0,000042
