,date,open,close,high,low,volume,code
0,2018-01-02,9.11,9.18,9.24,9.07,34593.0,002616
1,2018-01-03,9.14,9.47,9.58,9.14,138875.0,002616
2,2018-01-04,9.4,9.26,9.44,9.18,79542.0,002616
3,2018-01-05,9.24,9.31,9.39,9.14,51795.0,002616
4,2018-01-08,9.27,9.28,9.33,9.21,37280.0,002616
5,2018-01-09,10.21,10.21,10.21,10.01,204119.0,002616
6,2018-01-10,10.15,9.76,10.25,9.7,251165.0,002616
7,2018-01-11,9.82,9.63,9.82,9.48,120598.0,002616
8,2018-01-12,9.53,9.53,9.76,9.51,71116.0,002616
9,2018-01-15,9.46,9.28,9.5,9.25,70192.0,002616
10,2018-01-16,9.2,9.29,9.35,9.12,43670.0,002616
11,2018-01-17,9.25,9.27,9.32,9.12,38765.0,002616
12,2018-01-18,9.26,9.18,9.29,9.16,38766.0,002616
13,2018-01-19,9.21,9.14,9.24,9.14,32217.0,002616
14,2018-01-22,9.11,9.22,9.28,9.08,28061.0,002616
15,2018-01-23,9.23,9.21,9.27,9.17,25390.0,002616
16,2018-01-24,9.23,9.24,9.3,9.13,36813.0,002616
17,2018-01-25,9.24,9.19,9.29,9.18,35712.0,002616
18,2018-01-26,9.15,9.15,9.2,9.14,25589.0,002616
19,2018-01-29,9.2,9.04,9.2,9.03,39051.0,002616
20,2018-01-30,9.07,9.03,9.07,8.97,31733.0,002616
21,2018-01-31,9.03,8.93,9.16,8.9,32204.0,002616
22,2018-02-01,8.9,8.4,8.97,8.4,61013.0,002616
23,2018-02-02,8.34,8.29,8.43,8.14,27957.0,002616
24,2018-02-05,8.15,8.17,8.26,8.11,19963.0,002616
