,date,open,close,high,low,volume,code
0,2018-01-02,39.4,40.27,40.49,39.07,6477.0,603517
1,2018-01-03,40.27,41.23,41.4,40.27,12215.0,603517
2,2018-01-04,41.07,41.44,41.77,40.83,11831.0,603517
3,2018-01-05,41.17,41.2,41.77,40.8,5250.0,603517
4,2018-01-08,41.2,41.19,41.5,40.35,9427.0,603517
5,2018-01-09,40.81,41.42,42.15,40.81,11000.0,603517
6,2018-01-10,41.01,40.47,41.3,39.63,12796.0,603517
7,2018-01-11,40.4,40.81,40.87,39.72,11199.0,603517
8,2018-01-12,40.78,39.35,40.78,39.11,11128.0,603517
9,2018-01-15,39.2,38.9,39.21,38.56,8537.0,603517
10,2018-01-16,38.68,38.91,39.74,38.68,8451.0,603517
11,2018-01-17,38.78,39.02,39.59,37.9,9048.0,603517
12,2018-01-18,39.02,38.74,39.53,38.58,6618.0,603517
13,2018-01-19,38.74,37.69,38.8,37.3,13715.0,603517
14,2018-01-22,37.8,37.85,37.96,37.27,10340.0,603517
15,2018-01-23,37.84,39.09,39.42,37.65,10965.0,603517
16,2018-01-24,38.7,38.65,39.07,38.5,5385.0,603517
17,2018-01-25,38.66,39.2,39.8,38.52,7730.0,603517
18,2018-01-26,38.84,38.48,39.4,38.4,5561.0,603517
19,2018-01-29,37.85,37.89,38.97,37.8,6790.0,603517
20,2018-01-30,37.92,37.91,38.53,37.7,5028.0,603517
21,2018-01-31,37.9,38.23,38.8,37.84,7166.0,603517
22,2018-02-01,38.2,37.97,38.49,37.88,4815.0,603517
23,2018-02-02,37.55,37.42,37.77,34.18,11649.0,603517
24,2018-02-05,36.05,36.36,37.32,36.05,3455.0,603517
