,date,open,close,high,low,volume,code
0,2018-01-02,18.31,18.35,18.44,18.08,252311.0,600406
1,2018-01-03,18.39,18.6,18.85,18.16,311186.0,600406
2,2018-01-04,18.6,18.47,18.85,18.35,302621.0,600406
3,2018-01-05,18.41,18.14,18.45,18.02,323989.0,600406
4,2018-01-08,18.14,17.97,18.14,17.8,231788.0,600406
5,2018-01-09,17.98,18.01,18.13,17.78,267043.0,600406
6,2018-01-10,18.03,17.8,18.07,17.72,156501.0,600406
7,2018-01-11,17.82,18.11,18.16,17.73,208636.0,600406
8,2018-01-12,18.1,17.52,18.11,17.51,320929.0,600406
9,2018-01-15,17.43,16.73,17.45,16.32,553943.0,600406
10,2018-01-16,16.61,16.7,16.76,16.33,245988.0,600406
11,2018-01-17,16.69,16.75,17.07,16.6,192494.0,600406
12,2018-01-18,16.66,17.11,17.13,16.56,204008.0,600406
13,2018-01-19,17.14,17.61,17.94,17.11,418389.0,600406
14,2018-01-22,17.55,17.67,17.84,17.48,190516.0,600406
15,2018-01-23,17.68,17.81,17.94,17.63,181327.0,600406
16,2018-01-24,17.83,17.87,17.98,17.66,124221.0,600406
17,2018-01-25,17.9,17.97,18.42,17.81,250694.0,600406
18,2018-01-26,17.81,17.67,18.07,17.61,110161.0,600406
19,2018-01-29,17.5,17.78,17.89,17.46,139912.0,600406
20,2018-01-30,17.65,18.06,18.13,17.65,153519.0,600406
21,2018-01-31,17.9,16.93,17.9,16.48,519788.0,600406
22,2018-02-01,16.85,17.14,17.16,16.63,312706.0,600406
23,2018-02-02,17.09,16.97,17.09,16.62,182508.0,600406
24,2018-02-05,16.55,16.38,16.84,16.36,168669.0,600406
