,date,open,close,high,low,volume,code
0,2018-01-02,12.07,12.22,12.3,11.98,108747.0,600967
1,2018-01-03,12.29,12.11,12.29,12.01,105464.0,600967
2,2018-01-04,12.11,12.14,12.41,12.08,115822.0,600967
3,2018-01-05,12.18,12.09,12.28,12.07,76291.0,600967
4,2018-01-08,12.12,12.32,12.59,12.03,148246.0,600967
5,2018-01-09,12.3,12.07,12.45,11.95,100689.0,600967
6,2018-01-10,12.16,11.87,12.16,11.7,95815.0,600967
7,2018-01-11,11.81,11.89,11.93,11.75,63703.0,600967
8,2018-01-12,11.91,11.45,11.92,11.43,103288.0,600967
9,2018-01-15,11.41,11.27,11.47,11.2,105345.0,600967
10,2018-01-16,11.19,11.21,11.35,11.01,110003.0,600967
11,2018-01-17,11.19,11.3,11.41,10.91,107465.0,600967
12,2018-01-18,11.3,11.21,11.34,11.14,65022.0,600967
13,2018-01-19,11.28,11.61,11.95,11.22,179423.0,600967
14,2018-01-22,11.6,11.85,11.95,11.4,102085.0,600967
15,2018-01-23,11.81,11.76,11.88,11.62,77721.0,600967
16,2018-01-24,11.71,11.64,11.81,11.28,116511.0,600967
17,2018-01-25,11.52,12.22,12.45,11.52,252421.0,600967
18,2018-01-26,12.18,12.13,12.35,12.04,117089.0,600967
19,2018-01-29,12.14,12.37,12.46,12.05,161501.0,600967
20,2018-01-30,12.36,12.47,12.54,12.13,137221.0,600967
21,2018-01-31,12.4,12.0,12.44,11.95,90834.0,600967
22,2018-02-01,12.02,11.55,12.03,11.53,107693.0,600967
23,2018-02-02,11.25,11.5,11.81,11.25,87552.0,600967
24,2018-02-05,11.36,11.37,11.67,11.29,70343.0,600967
