,date,open,close,high,low,volume,code
0,2018-01-02,9.22,9.24,9.33,9.16,142943.0,002402
1,2018-01-03,9.27,9.38,9.46,9.16,106625.0,002402
2,2018-01-04,9.35,9.37,9.44,9.27,52890.0,002402
3,2018-01-05,9.37,9.59,9.71,9.37,126317.0,002402
4,2018-01-08,9.69,9.89,10.07,9.47,139008.0,002402
5,2018-01-09,9.75,9.7,9.83,9.66,91446.0,002402
6,2018-01-10,9.65,9.7,10.04,9.62,95506.0,002402
7,2018-01-11,9.72,9.73,10.01,9.55,165500.0,002402
8,2018-01-12,9.74,9.69,9.98,9.56,87403.0,002402
9,2018-01-15,9.6,9.38,9.66,9.1,112662.0,002402
10,2018-01-16,9.26,9.3,9.35,9.0,71116.0,002402
11,2018-01-17,9.2,9.29,9.33,9.04,58506.0,002402
12,2018-01-18,9.27,9.29,9.32,9.19,37140.0,002402
13,2018-01-19,9.25,9.19,9.3,9.17,37429.0,002402
14,2018-01-22,9.18,9.26,9.35,9.13,47127.0,002402
15,2018-01-23,9.26,9.2,9.29,9.18,44072.0,002402
16,2018-01-24,9.23,9.29,9.32,9.08,59197.0,002402
17,2018-01-25,9.25,9.26,9.36,9.25,48599.0,002402
18,2018-01-26,9.26,9.24,9.32,9.22,31288.0,002402
19,2018-01-29,9.25,9.04,9.28,9.03,60545.0,002402
20,2018-01-30,9.0,9.07,9.13,8.97,40762.0,002402
21,2018-01-31,9.01,8.63,9.03,8.62,120773.0,002402
22,2018-02-01,8.65,7.77,8.72,7.77,149437.0,002402
