,date,open,close,high,low,volume,code
0,2018-01-02,10.6,10.73,10.93,10.42,738318.0,300017
1,2018-01-03,10.65,10.65,10.93,10.6,660511.0,300017
2,2018-01-04,10.62,10.84,11.05,10.62,655287.0,300017
3,2018-01-05,10.9,10.92,11.08,10.84,544728.0,300017
4,2018-01-08,10.76,11.32,11.38,10.69,915994.0,300017
5,2018-01-09,11.11,11.01,11.36,10.96,777177.0,300017
6,2018-01-10,10.98,11.15,11.29,10.97,510667.0,300017
7,2018-01-11,11.17,11.09,11.34,10.9,512628.0,300017
8,2018-01-12,11.01,10.87,11.08,10.74,409079.0,300017
9,2018-01-15,10.91,11.41,11.63,10.91,962358.0,300017
10,2018-01-16,11.35,11.52,11.61,11.27,559918.0,300017
11,2018-01-17,11.48,11.15,11.54,10.9,641021.0,300017
12,2018-01-18,11.15,11.97,12.1,11.15,1074041.0,300017
13,2018-01-19,11.93,12.06,12.08,11.73,799865.0,300017
14,2018-01-22,12.15,12.6,12.8,11.88,1087608.0,300017
15,2018-01-23,12.5,12.63,12.74,12.35,591740.0,300017
16,2018-01-24,12.6,13.69,13.89,12.54,1477469.0,300017
17,2018-01-25,13.52,13.45,14.15,13.27,1276469.0,300017
18,2018-01-26,13.38,13.33,13.65,13.23,413711.0,300017
19,2018-01-29,13.0,13.13,14.66,12.86,2168588.0,300017
20,2018-01-30,12.81,12.06,13.06,11.82,1786762.0,300017
21,2018-01-31,11.99,11.82,12.06,11.62,876273.0,300017
22,2018-02-01,11.9,11.86,12.29,11.81,1071161.0,300017
23,2018-02-02,11.56,11.92,12.22,11.41,810543.0,300017
24,2018-02-05,11.63,11.6,11.84,11.2,668032.0,300017
