,date,open,close,high,low,volume,code
0,2018-01-02,15.84,15.79,15.9,15.7,6623.0,002319
1,2018-01-03,15.81,15.92,15.96,15.73,16213.0,002319
2,2018-01-04,15.92,15.8,15.96,15.72,11401.0,002319
3,2018-01-05,15.75,16.02,16.13,15.58,33510.0,002319
4,2018-01-08,16.05,16.4,16.6,15.9,48401.0,002319
5,2018-01-09,16.4,16.18,16.44,16.11,17971.0,002319
6,2018-01-10,16.11,15.89,16.35,15.82,17963.0,002319
7,2018-01-11,15.86,16.02,16.2,15.86,9008.0,002319
8,2018-01-12,16.0,16.07,16.29,15.92,12132.0,002319
9,2018-01-15,15.89,16.21,16.21,15.67,24946.0,002319
10,2018-01-16,16.09,16.28,16.39,16.08,13489.0,002319
11,2018-01-17,16.28,16.1,16.31,15.93,12428.0,002319
12,2018-01-18,16.0,16.22,16.3,15.91,15078.0,002319
13,2018-01-19,16.22,15.99,16.3,15.9,36066.0,002319
14,2018-01-22,15.98,15.99,16.12,15.9,10928.0,002319
15,2018-01-23,15.86,15.87,16.09,15.85,13523.0,002319
16,2018-01-24,16.7,16.24,16.75,16.15,29531.0,002319
17,2018-01-25,16.0,16.18,16.4,15.9,16051.0,002319
18,2018-01-26,16.01,15.81,16.28,15.75,20300.0,002319
19,2018-01-29,15.81,16.13,16.14,15.61,31831.0,002319
20,2018-01-30,16.1,16.46,16.54,16.0,52915.0,002319
21,2018-01-31,16.57,16.33,16.89,16.28,51113.0,002319
22,2018-02-01,16.21,16.0,16.4,15.65,23497.0,002319
23,2018-02-02,16.14,16.57,16.88,15.98,37695.0,002319
24,2018-02-05,16.54,16.61,16.65,15.6,45654.0,002319
