,date,open,close,high,low,volume,code
0,2018-01-02,22.84,22.91,22.95,22.5,53954.0,002657
1,2018-01-03,22.8,23.37,23.49,22.71,77938.0,002657
2,2018-01-04,23.17,23.23,23.44,23.11,51045.0,002657
3,2018-01-05,24.04,23.41,24.77,23.36,111907.0,002657
4,2018-01-08,23.23,24.43,24.57,23.01,139826.0,002657
5,2018-01-09,24.17,23.93,24.28,23.8,64936.0,002657
6,2018-01-10,24.5,25.49,26.18,24.15,212719.0,002657
7,2018-01-11,25.6,28.04,28.04,25.18,288478.0,002657
8,2018-01-12,29.0,26.81,29.86,26.62,351869.0,002657
9,2018-01-15,25.18,25.07,26.16,24.92,210527.0,002657
10,2018-01-16,25.4,25.72,26.0,25.06,151240.0,002657
11,2018-01-17,24.0,24.12,24.51,23.5,168867.0,002657
12,2018-01-18,24.01,24.06,24.32,23.62,89495.0,002657
13,2018-01-19,24.1,24.25,24.49,23.9,87253.0,002657
14,2018-01-22,24.25,24.98,25.55,23.5,133693.0,002657
15,2018-01-23,24.65,24.89,25.18,24.65,74754.0,002657
16,2018-01-24,24.91,25.89,26.08,24.38,161252.0,002657
17,2018-01-25,25.4,25.41,26.26,25.25,115828.0,002657
18,2018-01-26,25.2,25.48,25.96,25.2,85416.0,002657
19,2018-01-29,25.46,24.61,25.5,24.36,95722.0,002657
20,2018-01-30,24.6,24.16,24.88,24.15,55527.0,002657
21,2018-01-31,21.74,21.74,21.74,21.74,24949.0,002657
22,2018-02-01,19.57,19.57,19.57,19.57,13848.0,002657
23,2018-02-02,17.61,18.11,18.78,17.61,250517.0,002657
24,2018-02-05,17.37,17.78,17.84,17.21,100527.0,002657
